id,group_id,weapon_id,name,desc,weapon_passive_id,hidden_effect_id,default_skill_id,weight,req_str,req_dex,req_int,req_fai,req_arq
1814,18,14,Dragon Halberd,"Halberd shaped like a dragon, enwreathed with both ice and lightning.

Alas, the Dragonkin Soldiers never attained immortality, and perished as decrepit, pale imitations of their skyborn kin.",-,-,Spinning Slash,10.5,22,10,0,0,0
1810,18,10,Loretta's War Sickle,"Intricately crafted silver war sickle wielded by Loretta, Knight of the Haligtree.

Originally given for service as a personal guard to Carian royalty, the weapon's blue glintstone has been replaced with unalloyed gold.",-,-,Loretta's Slash,10,20,15,20,0,0
1804,18,04,Commander's Standard,"A beaten red battle standard is furled around this time-worn halberd.

Even after his lord was fled, Commander O'Neil continued to brandish this flag in the devastation of the rot-eaten field of battle, the sole veteran who remembers this battle with pride.",-,-,Rallying Standard,11.5,24,14,0,0,0
1900,19,00,Scythe,"Large scythe featuring a long, slender blade. Designed to reap, this weapon is capable of rapidly inflicting blood loss while also slipping through an enemy's guard.

In the hands of a highly dexterous wielder it is capable of striking fear into the heart of any foe.",Causes blood loss buildup (),-,Spinning Slash,7.5,14,14,0,0,0
1901,19,01,Grave Scythe,"Greatscythe comprised of a large blade affixed to a crooked stick. Weapon wielded by the aged grave keepers who tend the forgotten graveyards throughout the Lands Between.

This weapon is said to have served as a charm against evil spirits in times of old.",Causes blood loss buildup (),Raise Vitality,Spinning Slash,9.5,17,13,0,0,0
1902,19,02,Halo Scythe,"War scythe of the Cleanrot Knights who fought alongside Malenia, Blade of Miquella.

This was the weapon of commanders in Malenia's army, and the half-halo blade deals holy damage.",Causes blood loss buildup (),-,Miquella's Ring of Light,8.5,13,16,0,15,0
1906,19,06,Winged Scythe,"Sacred scythe resembling a pair of white wings. Deals holy damage.

According to pagan belief, white-winged maidens are said to be Death's gentle envoys.",Causes blood loss buildup (),-,Angel's Wings,7.5,16,16,0,24,0
2000,20,00,Whip,"A leather whip. Not originally used for combat, but as an instrument of pain.

Though its supple attacks cannot be thwarted by parrying or even guarding, it is incapable of dealing critical hits.",-,-,Kick,2,8,14,0,0,0
2002,20,02,Thorned Whip,"Hefty whip covered in crimson thorns. Weapon of the Prelates who lead the Fire Monks. A device of fearsome religious encouragement, it is fashioned in the image of the briars of sin.

Very effective at inflicting blood loss.",Causes blood loss buildup (),-,Kick,2.5,8,16,0,0,0
2007,20,07,Urumi,"This weapon made of extremely thin, flexible blades of metal is wielded like a whip by Nightfolk warriors.

Though in essence a whip with a cutting edge, it can also be used as a spear to pierce foes.",-,-,Kick,3,10,19,0,0,0
2005,20,05,Hoslow's Petal Whip,"Metal whip formed of razor-sharp chain-link blades that have the appearance of flower petals. This work of art is handed down through the generations of the illustrious House Hoslow.
High dexterity is required to wield this weapon, but it excels at inflicting devastating blood loss.
""The tale of House Hoslow is told in blood.""",Causes blood loss buildup (),-,Kick,3.5,10,20,0,0,0
2003,20,03,Magma Whip Candlestick,"This ritual implement is a three pronged candlestick with solid flames formed of the magma of Mt. Gelmir.

When wielded as a weapon, the flames become supple whips of lava.",-,-,Sea of Magma,2.5,8,16,0,18,0
2006,20,06,Giant's Red Braid,"Hefty whip woven from the flame-red hair of a Fire Giant.

Every giant is red of hair, and Radagon was said to have despised his own red locks. Perhaps that was a curse of their kind.",-,-,Flame Dance,2.5,18,12,0,21,0
2100,21,00,Caestus,"A weapon built for striking with the fists, made of tough leather inlaid with iron rivets.

Fist weapons come in pairs, and two-handing this weapon will equip it to both hands.",-,-,Endure,1.5,8,8,0,0,0
2101,21,01,Spiked Caestus,"A caestus with the rivets replaced by blood loss-inducing spikes.

Fist weapons come in pairs, and two-handing this weapon will equip it to both hands.",Causes blood loss buildup (),-,Endure,2,8,10,0,0,0
2110,21,10,Katar,Imported dagger design with a rather unique handle. The blade can be swung about as the extension of one's fist.,-,-,Impaling Thrust,2.5,8,10,0,0,0
2107,21,07,Iron Ball,"Iron manifer of spherical shape. Big Boggart the blackguard's weapon of choice.

Not a weapon to be taken lightly, as its weighty blows shatter bones with ease.",-,-,Endure,2.5,11,8,0,0,0
2108,21,08,Star Fist,"Spherical iron manifer covered in spikes which induce blood loss.

Used in brutal games of pugilism.",Causes blood loss buildup (),-,Endure,3,12,8,0,0,0
2111,21,11,Clinging Bone,"Horrific weapon made of a hardened skeletal arm. Wielded by Ensha of the Royal Remains.

Fitted by placing one's hands into the fists' grips until they dig in.
""O clinging creature. A king relinquishes not the hand.""",-,-,Lifesteal Fist,3,8,22,0,0,16
2112,21,12,Veteran's Prosthesis,"Bladed prosthetic leg enwreathed with the power of lightning, instead attached to the fist. Commander Niall, veteran of Castle Sol, offered this prosthesis in exchange for the lives of defeated knights held prisoner. He went on to lead these men as an army of no nation.",-,-,Storm Kick,4,15,12,0,0,0
2113,21,13,Cipher Pata,"One of the weapons originating from the Two Fingers. A formless sequence of ciphers comprise its blade, and as such no shield can repel it. Deals holy damage.

The furtive inscription appears to hang in the air; the language of light spoken by the Two Fingers.",-,-,Unblockable Blade,0,0,0,0,30,0
2106,21,06,Grafted Dragon,"The embodiment of the power that still remained in the dragon's head that was grafted to Godrick's left arm.

The wielder's arm will take the form of a small dragon, sprouting sharp dragon fangs at the fist.
This weapon cannot be two-handed.",-,-,Bear Witness!,2.5,20,14,0,16,0
2200,22,00,Hookclaws,"Weapon worn on the fist comprised of sharp parallel blades favored by those who lurk in the dark. Lacerations cause blood loss with great effect.

Claw weapons come in pairs, and two-handing this weapon will equip it to both hands.",Causes blood loss buildup (),-,Quickstep,2,8,14,0,0,0
2202,22,02,Bloodhound Claws,"Large curved claws used by Bloodhound Knights.

The curve allows the weapon to slip through an enemy's guard.",Causes blood loss buildup (),-,Bloodhound's Step,3,10,15,0,0,0
2201,22,01,Venomous Fang,"One of the weapons designed for gladiatorial combat. Used by duelists who were exiled from the colosseum.

The black fang protruding from the bronze snake head is coated in deadly poison.",Causes poison buildup (),-,Quickstep,2.5,9,9,0,0,0
2203,22,03,Raptor Talons,"Claw comprised of two sharp, thin blades. Wielded by the assassins of ravenmount, this weapon allows them to imitate the attacks of Deathbirds.

Besides excelling at airborne attacks, its charge attack mimics the vicious swoop of a bird of prey. ",Causes blood loss buildup (),-,Quickstep,1.5,6,14,0,0,0
4000,40,00,Shortbow,"Small bow made to fire arrows over great distances. Other than its ability to fire off arrows in rapid succession, it is also well-suited for use on horseback.

To use a bow, arrows must also be equipped.",-,-,Barrage,2.5,8,10,0,0,0
4005,40,05,Composite Bow,"Bow composited from a mix of materials.

Demands high attributes, and is tricky to wield, but is a fearsome tool when mastered.",-,-,Mighty Shot,3,15,15,0,0,0
4002,40,02,Red Branch Shortbow,"Shortbow of polished red wood. Fashioned by a master craftsman and wielded by pages.

A bow which requires dexterity rather than strength to master.",-,-,Barrage,2.5,8,16,0,0,0
4001,40,01,Misbegotten Shortbow,"Shortbow wielded by Winged Misbegotten. Fine fur clings to it.

Designed to inflict additional damage by sacrificing range.",-,-,Barrage,3,16,8,0,0,0
4003,40,03,Harp Bow,"Bow fashioned from a minstrel's harp. Sonorous tones still resound when firing arrows.

Troubadours sing tales of champions, both in the honorable service of the Erdtree, and the one who spurns honor for blasphemy.",-,-,Barrage,2,9,9,0,0,0
4100,41,00,Longbow,"Longbow made to fire arrows over great distances. Compared to a shortbow, arrows fired reach further and deal more damage.

To use a bow, arrows must also be equipped.",-,-,Mighty Shot,4,9,14,0,0,0
4101,41,01,Albinauric Bow,"Longbow featuring delicate silverwork. Wielded by Albinauric wolfback archers.

This bow requires dexterity over strength to master.",-,-,Mighty Shot,4.5,7,18,0,0,0
4107,41,07,Black Bow,"Longbow carved from black wood to resemble a blade. One of the most difficult bows to master.

The blade-like body of the bow is light and cuts through the air. Though a longbow, it can be wielded similarly to a shortbow.",-,-,Barrage,4,9,20,0,0,0
4106,41,06,Pulley Bow,"Longbow which utilizes a series of pulleys and springs. The complex mechanism, which required advanced mathematical and mechanical understanding to craft, was likely made by a certain genius who learned Golden Order fundamentalism.

Enhances precision while shooting, enabling arrows to fly much further distances.",-,-,Mighty Shot,5,11,11,0,0,0
4102,41,02,Horn Bow,"Longbow made from animal horn. Wielded by the master hunters of the ancestral followers.

Imbues arrows fired with magic damage.
Reveals its true worth when used with magic-infused arrows.",-,-,Mighty Shot,4.5,10,14,12,0,0
4104,41,04,Serpent Bow,"Malformed bow in the shape of a pair of poisonous snakes. Imbues arrows with poison through pagan magic, revealing its true worth when used with poison-infused arrows.

Used by assassins known as the Formless Serpents.",-,-,Mighty Shot,3.5,8,15,0,0,11
4103,41,03,Erdtree Bow,"Longbow featuring Erdtree styling. In times of old, when faith and battle went hand in hand, this weapon was created in tandem with the Golden Arrow.

Scales all arrow damage with faith, revealing its true worth when used with holy-infused arrows.",-,-,Mighty Shot,4,8,12,0,14,0
4204,42,04,Greatbow,"Enormous greatbow larger than any man. Can not be drawn with any ordinary level of strength, but the force of its shots is extraordinary.

A greatbow can only fire great arrows.",-,-,Through and Through,10,20,20,0,0,0
4201,42,01,Golem Greatbow,"Greatbow of black stone crafted by a civilization now gone to ruin. Weapon of the Guardian Golem.

Extremely heavy, this greatbow requires enormous strength just to draw, suggesting it was not designed for human use.",-,-,Through and Through,14.5,24,18,0,0,0
4203,42,03,Erdtree Greatbow,"Greatbow featuring Erdtree styling. In times of old, when faith and battle went hand in hand, this weapon was created in tandem with the Golden Great Arrow.

Scales all arrow damage with faith, revealing its true worth when used with holy-infused arrows.",-,-,Through and Through,11,20,14,0,14,0
4200,42,00,Lion Greatbow,"Greatbow of black iron wielded by General Radahn. Decorated with a lion mane motif.

Imbued with gravitational power of the Starscourge, when used along with Radahn's Spear, it becomes a true weapon of a champion.",-,-,Radahn's Rain,9.5,22,18,0,0,0
4300,43,00,Soldier's Crossbow,"A crossbow of simple make, usable by anyone, but lacking in both power and accuracy.

Bolts must be equipped to use a crossbow.",-,-,Kick,3.5,10,8,0,0,0
4302,43,02,Light Crossbow,"Ranged weapon made from a bow fixed to a stock. Deals good damage and is simple to use, but requires reloading after firing.

Bolts must be equipped to use a crossbow.",-,-,Kick,4,12,8,0,0,0
4303,43,03,Heavy Crossbow,"Heavy crossbow with iron limbs, increasing damage dealt.

Commonly employed in the Shattering.",-,-,Kick,5.5,14,10,0,0,0
4308,43,08,Arbalest,"Large crossbow made from composite materials. One of the largest of all bolt-firing devices.

Its limbs are more pliable than metallic ones, allowing bolts fired from this weapon to pierce even helms forged of steel.",-,-,Kick,6,18,12,0,0,0
4311,43,11,Crepus's Black-Key Crossbow,"Black crossbow featuring a long stock. Used for sniping, it has a very long range.

Weapon of Crepus, who served the Two Fingers from the shadows of the Roundtable as the head confessor.",-,-,Kick,5,14,16,0,0,0
4305,43,05,Pulley Crossbow,"Crossbow made with pulleys and power springs. The complex mechanism, which required advanced mathematical and mechanical understanding to craft, was likely made by a certain genius who learned Golden Order fundamentalism.
One touch fires a volley of bolts. Be warned; large stores of bolts can be quickly spent.",-,-,Kick,4,16,16,0,0,0
4306,43,06,Full Moon Crossbow,"One-of-a-kind enchanted crossbow of exquisitely detailed craftsmanship. Made to celebrate the matrimonial union, and reconciliation, between the houses of the Erdtree and the Full Moon, Leyndell and Raya Lucaria. The two rings dance when reloading the weapon. Reveals true worth when used with holy-infused bolts.",-,-,Kick,4,10,10,14,0,0
4400,44,00,Hand Ballista,"An unconventional ballistic device modelled on a weapon used to besiege castles. Only capable of firing greatbolts.

Perfect for reckless acts such as storming a castle or facing an entire army alone.",-,-,Kick,10,30,14,0,0,0
4401,44,01,Jar Cannon,"Jar cannon which uses explosives to fire greatbolts. Deals great damage but is slow to reload.

Experimental firearm brought to the assault on Volcano Manor, where it was discovered that no one knew how to use it.",-,-,Kick,15,34,12,0,0,0
3313,33,13,Astrologer's Staff,"Staff of the astrologers. A glintstone is embedded in the tip, enabling it to be used as a catalyst for sorceries.

Sorceries must be memorized first at a site of lost grace, and a staff must be equipped to cast them.",-,-,No Skill,3,7,0,16,0,0
3300,33,00,Glintstone Staff,"Staff with a glintstone embedded at the tip. A catalyst for casting sorceries.

Sorceries must be memorized first at a site of lost grace, and a staff must be equipped to cast them.",-,-,No Skill,3,6,0,10,0,0
3320,33,20,Academy Glintstone Staff,"Staff of the Academy of Raya Lucaria, embedded with a turquoise glintstone.

Only a recognized sorcerer is permitted to wield this staff.",-,-,No Skill,3,6,0,28,0,0
3312,33,12,Digger's Staff,"Staff of a sorcerer-miner who extracts glintstone from crystal tunnels. The staff itself is a tool used to mine, and the ferrule is also embedded with a glintstone.

Boosts the power of Stonedigger sorceries.",Boosts Stonedigger sorcery,-,No Skill,4.5,8,0,12,0,0
3306,33,06,Demi-Human Queen's Staff,"Glintstone staff styled as a scepter. A gift once given to the demi-humans to foster peace, it can be wielded even by those of low intelligence.

Sneered at by fools in the academy.",-,-,No Skill,3,6,0,10,0,0
3323,33,23,Azur's Glintstone Staff,"Staff of the primeval glintstone sorcerer Azur. Only those who have glimpsed what lies beyond the wisdom of stone may wield it.

Reduces casting time of all sorceries, but consumes additional FP.",-,-,No Skill,4,10,0,52,0,0
3324,33,24,Lusat's Glintstone Staff,"Staff of the primeval glintstone sorcerer Lusat. Only those who have glimpsed what lies beyond the wisdom of stone may wield it.

Enhances power of all sorceries, but consumes additional FP.",-,-,No Skill,4,10,0,52,0,0
3321,33,21,Carian Glintstone Staff,"Staff embedded with a blue glintstone. One of two types of Carian staff.

Given to sorcerers that they might enact the role of knight. Enhances Carian sword sorceries.",Boosts Carian sword sorcery,-,No Skill,3,6,8,24,0,0
3317,33,17,Carian Glintblade Staff,"Staff embedded with a blue glintstone. One of two types of Carian staff.

Gifted to enchanted knights, it enhances Glintblade sorceries.",Boosts Glintblade sorcery,-,No Skill,2.5,6,12,22,0,0
3309,33,09,Carian Regal Scepter,"Magic scepter of Rennala, Queen of the Full Moon. The glintstone is known as a Carian Blue, enhancing full moon sorceries.

Only those of the highest intelligence may wield this, the finest of all glintstone staves.",Boosts full moon sorcery,-,Spinning Weapon,3,8,10,60,0,0
3319,33,19,Albinauric Staff,"Short staff with a blue glintstone embedded. Wielded by the Albinaurics of old.

The Albinaurics harbor a secret; they cast sorcery using their innate arcaneness.",-,-,No Skill,2.5,6,0,10,0,12
3328,33,28,Staff of Loss,"Staff missing its glintstone. Wielded by sorcerers who believe that discovery comes through acts of asceticism.

This staff only distinguishes itself when casting invisibility sorceries, but that is reason enough for some to wield it.",Boosts invisibility sorcery,-,No Skill,2.5,6,12,14,0,0
3305,33,05,Gelmir Glintstone Staff,"Staff with a forked tip, embedded with red glintstones. Enhances lava sorceries.

The Man-Serpents of Mt. Gelmir draw from faith in addition to intelligence to enhance the potency of their sorcery.",Boosts lava sorcery,-,No Skill,2.5,6,0,14,14,0
3304,33,04,Crystal Staff,"Staff fashioned from pure crystal; a deed impossible for a human. Enhances Crystalian sorceries.

The Crystalian's faint cogitation is known as the ""wisdom of stone."" This staff can only be wielded by those of intellect high enough to grasp such wisdom.",Boosts Crystalian sorcery,-,No Skill,4.5,8,0,48,0,0
3327,33,27,Rotten Crystal Staff,"Staff fashioned from pure crystal; a deed impossible for a human. It festers with scarlet rot.

Enhances Crystalian sorceries.",Boosts Crystalian sorcery,-,No Skill,4.5,8,0,48,0,0
3325,33,25,Meteorite Staff,"Staff embedded with a dark purple glintstone, said to be the fragment of a meteorite. Boasts high sorcery scaling and boosts gravity sorceries as well.

However, this staff cannot be strengthened in any way.",Boosts gravity sorcery,-,No Skill,4.5,6,0,18,0,0
3326,33,26,Staff of the Guilty,"A heretical staff fashioned from a smoldering, withered sapling that turns the blood of sacrifices pierced by it into glintstone. Similar to hex magic.

Sorceries are scaled with faith rather than intelligence when wielding this staff which enhances thorn sorceries in particular.",Boosts thorn sorcery,-,No Skill,4.5,8,0,0,12,0
3318,33,18,Prince of Death's Staff,"Staff embedded with sullied amber, said to be a very part of the Prince of Death. Enhances death sorceries.

One of the staves deemed heretical by the academy for its ability to allow sorceries to be augmented through faith in addition to intelligence.",Boosts death sorcery,-,No Skill,3,6,0,18,18,0
3400,34,00,Finger Seal,"A sacred seal bestowed by a Finger Maiden which serves as a catalyst for casting sacred incantations.

Incantations must be memorized first at a site of grace, and a sacred seal must be equipped to cast them.",-,-,No Skill,1.5,4,0,0,10,0
3407,34,07,Erdtree Seal,"A formless sacred seal decorated with an Erdtree crest, once the focus of religion in the Lands Between.

Even though the Elden Ring is shattered, and the Erdtree has dulled from its former radiance, earnest faith continues to hold the answers.",-,-,No Skill,0,0,0,0,40,0
3406,34,06,Golden Order Seal,"A formless sacred seal depicting the ceremonial observation of Order. Enhances Golden Order Fundamentalist incantations.

Fundamentalism is scholarship in all but name. Scales incantations using both intelligence and faith.",Boosts Fundamentalist incantations,-,No Skill,0,0,0,17,17,0
3403,34,03,Gravel Stone Seal,"Sacred seal made from Gravel Stone thought to be an ancient dragon scale. Enhances Dragon Cult incantations of the Royal Capital.

The worship of the ancient dragons does not conflict with belief in the Erdtree. After all, this seal, and lightning itself, are both imbued with gold.",Boosts Dragon Cult incantations,-,No Skill,1.5,4,0,0,18,0
3402,34,02,Giant's Seal,"Sacred seal depicting the one-eyed god of the Fire Giants, adorned with braids of red hair.

Sacred seal wielded by Fire Monks and Prelates, this catalyst enhances Giants' Flame incantations.",Boosts Giants' Flame incantations,-,No Skill,1.5,4,0,0,14,0
3401,34,01,Godslayer's Seal,"Sacred seal of the Godskin Apostles, inlaid with obsidian.

Said to represent the manipulation of black flame, this catalyst enhances godslayer incantations.",Boosts godslayer incantations,-,No Skill,1.5,4,0,0,27,0
3404,34,04,Clawmark Seal,"Sacred seal granted by Gurranq, the Beast Clergyman. A rare trinket which allows incantations to be scaled with strength.

The claw mark represents Gurranq's wrath. Enhances bestial incantations learned from Gurranq.",Boosts bestial incantations,-,No Skill,1.5,4,0,0,10,0
3409,34,09,Frenzied Flame Seal,"Formless sacred seal bestowed by the maiden of the Three Fingers. Enhances incantations of the frenzied flame.

This seal is the mark of the Lord of Frenzied Flame. Scales incantations using strength, dexterity, intelligence, and faith all together.",Boosts Frenzied Flame incantations,-,No Skill,0,0,0,0,0,0
3408,34,08,Dragon Communion Seal,"Formless drakeblood seal with a dragon communion crest. Enhances Dragon Communion incantations.

The sacrificial devouring of the heart gives power.
Indeed, Dragon Communion is too primal in nature for the term ""incantation"" to be appropriate.
This seal scales incantations with one's arcane attribute.",Boosts Dragon Communion incantations,-,No Skill,0,0,0,0,10,10
2400,24,00,Torch,"This torch's tip is wrapped in oil-soaked rags and set on fire.
The flame can illuminate dark locales, or be used to attack enemies.

Can be raised up when equipped in the left hand,
illuminating more of the surrounding area.",-,-,Torch Attack,1.5,5,5,0,0,0
2406,24,06,Beast-Repellent Torch,"A torch which burns oil infused with a special incense. The aroma pacifies wild beasts.

Torches such as these were used to keep unwelcome beasts away from treasure troves hidden in caves.",-,Repels Beasts,Torch Attack,2.5,12,8,0,0,0
2402,24,02,Steel-Wire Torch,"Torch wound with metal wire. The flame can illuminate dark locales, or be used to attack enemies.

Heavier than a normal torch, but the heated filament boosts fire damage dealt.",-,-,Firebreather,3,10,8,0,0,0
2407,24,07,Sentry's Torch,Torch given to protectors of the Erdtree. Its flames are bestowed with a special incantation which allows the bearer to see assassins cloaked in veils. Furnished on behalf of the Erdtree and the Grace-Given Lord such that a Night of Black Knives will never come again.,-,-,Torch Attack,5,15,8,0,15,0
2405,24,05,Ghostflame Torch,"Metal torch that burns with cold ghostflame. Tool of the Fallen Hawks who prowl the underground rivers. When the band's last embers were used up in their long search, they began to burn the bones of their fellows, acquiring the cold ghostflame, but sealing their fate as dwellers of the underground for all eternity.",Causes frost buildup (),-,Torch Attack,2.5,10,10,14,0,0
2404,24,04,St. Trina's Torch,"Candlestand torch that burns with a light-purple flame. The carvings depict St. Trina, but in adult form, somewhat unnervingly.

The light-purple flame induces sleep.",Causes sleep buildup (),-,Fires of Slumber,3,10,10,0,14,0
3003,30,03,Rickety Shield,"A creaky old wooden shield, circular in shape. Roughly reinforced with vines.

There are countless other shields available of better make. This piece of scrap isn't worth the effort of equipping.",-,-,Parry,1,8,0,0,0,0
3009,30,09,Riveted Wooden Shield,"Small wooden roundshield that has been reinforced with metal. It is light and easy to handle, but cannot offer the damage negation of a true metal shield.

The design riveted to the center represents both sword and tree.",-,-,Parry,2,8,0,0,0,0
3010,30,10,Blue-White Wooden Shield,"Small wooden roundshield that has been reinforced with metal. It is light and easy to handle, but cannot offer the damage negation of a true metal shield.

The design is said to represent the stars of the night sky, portending fate.",-,-,No Skill,2,8,0,0,0,0
3008,30,08,Scripture Wooden Shield,"A small, wooden roundshield. It is light and easy to handle, but cannot offer the damage negation of a metal shield.

An ancient cipher engraving lines the circumference. Though it isn't much, it boosts holy damage negation.",-,-,Parry,1.5,8,0,0,0,0
3007,30,07,Red Thorn Roundshield,"A small, wooden roundshield. It is light and easy to handle, but cannot offer the damage negation of a metal shield.

Its emblem is an ancient thorn design. Though it isn't much, it boosts fire damage negation.",-,-,Parry,1.5,8,0,0,0,0
3004,30,04,Pillory Shield,"Pillory made to punish serious felons, used as a shield. Though made of good, sturdy wood, it is only a makeshift tool and performs as such.

Perhaps due to its use as a device with which the guilty were made to endure prolonged suffering, it raises vitality.",-,Raise Vitality,No Skill,3.5,10,0,0,0,0
3000,30,00,Buckler,"A small metal roundshield. The bump in the center is designed to parry.

A well-timed parry deflects an enemy's attack, breaking their stance and leaving them open to a critical hit. Though risk is inherent, this shield favors aggression.",-,-,Buckler Parry,1.5,8,13,0,0,0
3012,30,12,Iron Roundshield,"An ordinary small roundshield made of metal. Heavier than a wooden shield, but boasts higher damage negation.

Finely balanced, this shield is easy to use.",-,-,No Skill,3,8,0,0,0,0
3013,30,13,Gilded Iron Shield,"Small metal roundshield. Heavier than a wooden shield, but boasts higher damage negation.

Though the gold leaf is peeling and the effect is slight, it still boosts holy damage negation.",-,-,Parry,3,8,0,0,0,0
3002,30,02,Man-Serpent's Shield,"Small copper dome-shaped roundshield carried by the man-serpents of Mt. Gelmir.

Said to have been tempered in lava, it boasts great resistance to fire.",-,-,No Skill,2,8,0,0,0,0
3014,30,14,Ice Crest Shield,"Small metal roundshield. Heavier than a wooden shield, but boasts higher damage negation.

The ice crest originates from a Carian princess. Though the effect is slight, it boosts magic damage negation and resistance to frost.",-,Raise Robustness,No Skill,3,9,0,0,0,0
3011,30,11,Rift Shield,"Small metal roundshield depicting a sinister rift.

An antiquated charm that glares back at an enemy, it boosts focus.",-,Raise Focus,Parry,2,8,0,0,0,0
3001,30,01,Perfumer's Shield,"Golden shield used by the perfumers of Leyndell during military service.

Made to be thin and light of weight, even those lacking strength can employ this immunity-boosting shield.",-,Raise Immunity,Parry,1.5,8,0,0,0,0
3117,31,17,Shield of the Guilty,"Shield made to venerate a maiden whose eyes were crushed by Briars of Sin before being reborn in these lands.

Venerating the repose of the soul, this shield boosts focus. The briars can be used to attack foes.",Causes blood loss buildup (),Raise Focus,Shield Bash,2,8,0,0,0,0
3019,30,19,Spiralhorn Shield,"Small shield of antlers arranged in an eddy-like pattern. If used to attack a foe, the shield's antlers inflict blood loss. Once given to a Tarnished warrior who cultivated close ties to the ancestral followers. Though the effect is only slight, it boosts immunity, robustness, and focus.",Causes blood loss buildup (),"Raise Immunity, Robustness and Focus",Parry,2,8,10,0,0,0
3015,30,15,Smoldering Shield,"Small shield made upon Mt. Gelmir forged from uncooling lava.

Resists frost with its heat, and can even be used to deal fire damage if wielded as a weapon.",-,Raise Robustness,Shield Bash,3,10,9,0,12,0
3020,30,20,Coil Shield,"Armament designed for gladiatorial combat. Rises above its peers as a particularly showy specimen.

The sculpted bronze snake is a poisonous breed, boosting the wielder's resistance to poison.",Causes poison buildup (),Raise Immunity,Viper Bite,1.5,10,10,0,0,0
3127,31,27,Hawk Crest Wooden Shield,"A tall, medium-sized wooden shield. Light for its size, and easy to handle.

Adorned with a long-forgotten crest of Stormveil, ancient in design.",-,-,Parry,3.5,8,0,0,0,0
3124,31,24,Horse Crest Wooden Shield,"A tall, medium-sized wooden shield. Light for its size, and easy to handle.

The circular horsehead design evokes a swift gallop.",-,-,No Skill,3.5,8,0,0,0,0
3125,31,25,Candletree Wooden Shield,"A tall, medium-sized wooden shield. Light for its size, and easy to handle.

Thought to represent a surreptitious prophecy of cardinal sin, the lit candle-tree design was forbidden.",-,-,Parry,3.5,8,0,0,0,0
3126,31,26,Flame Crest Wooden Shield,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Carried by soldiers of the village that is afflicted by frenzy.

The yellow flame is the symbol of the affliction, serving as a warning to those who might approach the village.",-,-,Parry,3.5,8,0,0,0,0
3102,31,02,Marred Wooden Shield,"Wooden shield of Stormveil soldiers. Much like the castle, it is marred by mottling and thorns.

Some say it is the curse of grafting which causes such affliction, while others talk of its root being something altogether more sinister hidden deep within the castle.",Causes blood loss buildup (),-,No Skill,4,8,0,0,0,0
3105,31,05,Sun Realm Shield,"Shield of honor depicting a city crowned by the sun. It has seen better days.

Much like the wear upon the shield, the Seat of the Sun is long faded away.",-,-,Parry,3.5,8,0,0,0,0
3107,31,07,Round Shield,"A wooden roundshield that has been reinforced with metal.

Comparatively light for its size, this shield is easy to handle but lacks a true metal shield's ability to negate damage.",-,-,Parry,4,8,0,0,0,0
3123,31,23,Large Leather Shield,"A roundshield covered in leather. On the larger side for a medium-sized shield.

Though its damage negation may be lacking compared to a metal shield, it can handle a wider range of attack affinities.",-,-,Parry,3,8,0,0,0,0
3134,31,34,Black Leather Shield,"Roundshield covered in black leather. On the larger side for a medium-sized shield.

From the north, this shield depicts the polar star in rivets of gold. The inside is lined with fur, protecting the carrier from frost.",-,-,No Skill,3,10,0,0,0,0
3101,31,01,Marred Leather Shield,"Leather shield of Stormveil soldiers. Much like the castle, it is marred by mottling and thorns.

Some say it is the curse of grafting which causes such affliction, while others talk of its root being something altogether more sinister hidden deep within the castle.",Causes blood loss buildup (),-,No Skill,3,8,0,0,0,0
3133,31,33,Heater Shield,"A medium-sized metal shield, comparatively easy to handle.

Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield.",-,-,Parry,3.5,10,0,0,0,0
3130,31,30,Blue Crest Heater Shield,"A medium-sized metal shield. Easier to handle than a kite shield.

The crest represents a forest and river.",-,-,Parry,3.5,10,0,0,0,0
3129,31,29,Red Crest Heater Shield,"A medium-sized metal shield. Easier to handle than a kite shield.

The crest symbolizes red wings.",-,-,Parry,3.5,10,0,0,0,0
3128,31,28,Beast Crest Heater Shield,"A medium-sized metal shield. Easier to handle than a kite shield.

Features a beast as its crest, serving to remind warriors not to succumb to the arousal of battle. Fight with passion, but become not its prisoner.",-,-,Parry,3.5,10,0,0,0,0
3132,31,32,Inverted Hawk Heater Shield,"A medium-sized metal shield. Easier to handle than a kite shield.

The inverted hawk is the emblem of the company of slaves ordered to explore the Eternal City.",-,-,Parry,3.5,10,0,0,0,0
3131,31,31,Eclipse Crest Heater Shield,"A medium-sized metal shield. Easier to handle than a kite shield.

The sun in eclipse is said to be the symbol of the Wandering Mausoleum where the soulless demigods slumber.",-,-,No Skill,3.5,10,0,0,0,0
3100,31,00,Kite Shield,"A standard medium-sized metal shield.

Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield.",-,-,No Skill,4.5,12,0,0,0,0
3110,31,10,Blue-Gold Kite Shield,"A standard medium-sized metal shield. Highly reputed for its solid build and reliability.

The design represents the Erdtree foregrounded against a blue sky.",-,-,Parry,5,12,0,0,0,0
3108,31,08,Scorpion Kite Shield,"A standard medium-sized metal shield. Highly reputed for its solid build and reliability.

Emblazoned with a yellow scorpion, a warning of surprise attacks and sudden strikes.",-,-,Parry,4.5,12,0,0,0,0
