id,set_id,equip_slot_id,desc,weight,price,can_alter,image_url
3649,78,1,"Head covering made from the largely unaltered head of an impish golem.

Resembling a cat, it holds trace amounts of feline intelligence.",8.1,500,0,https://eldenring.fanapis.com/images/armors/17f69baaa05l0i0ozkvxs099zu679.png
3650,78,1,"Head covering made from the largely unaltered head of an impish golem.

Resembling the visage of a corpse, it holds trace amounts of lingering faith.",8.1,500,0,https://eldenring.fanapis.com/images/armors/17f6935bccbl0i0ozqmtalizr9k08s.png
3651,78,1,"Head covering made from the largely unaltered head of an impish golem.

Resembling an elder, it holds trace amounts of arcane knowledge.",8.1,500,0,
3652,78,1,"Head covering made from the largely unaltered head of an impish golem.

Resembling a fanged demon, it holds trace amounts of bestial strength.",8.1,500,0,https://eldenring.fanapis.com/images/armors/17f698fa609l0i0oznl5zwilfuh1oi.png
3653,78,1,"Head covering made from the largely unaltered head of an impish golem.

Resembling a long-tongued demon, it holds trace amounts of vexatious dexterity.",8.1,500,0,https://eldenring.fanapis.com/images/armors/17f69816ef9l0i0ozya05y9ggmskcn.png
3654,78,1,"Head covering made from the largely unaltered head of an impish golem.

Resembling a wolf, it holds trace amounts of lupine endurance.",8.1,500,0,https://eldenring.fanapis.com/images/armors/17f69b977bfl0i0p01ggnqcshd4pck.png
3655,6,1,"Golden scarab worn directly on the head.
These scarabs roll clumps of incantations during their labors.

Slightly reduces the FP costs of incantations, but increases damage taken.

As a scarab approaches death, it abandons its rolled treasure and stretches its wings wide for the long journey to its home nest.",5.1,200,0,https://eldenring.fanapis.com/images/armors/17f69872a1fl0i0p0ro3bhaa3iwqi.png
3656,79,3,Ordinary iron gauntlets.,2.9,1000,0,https://eldenring.fanapis.com/images/armors/17f69421b99l0i0ocgf1zewmzfqhb5.png
3657,79,1,"An iron helmet showing rust on its edges.

Cloth covering the mouth and neck provides some resistance to poison and other irritants.",3.8,10,0,https://eldenring.fanapis.com/images/armors/17f695e0212l0i0p116zi571esihv.png
3658,80,1,"Iron kasa of the man who calls himself Shabriri.
Crafted to imitate the woven straw hats worn in the Land of Reeds.

The man, once known as Yura, kept a woman in the deepest reaches of his heart.",3.8,200,0,https://eldenring.fanapis.com/images/armors/17f6968ae5fl0i0p1059ri48kyr8tj.png
3659,81,2,"Padded cloth armor with a shawl in the color of ivory draped over the shoulders.

Worn by foot soldiers sworn to the Haligtree.",8.3,500,0,https://eldenring.fanapis.com/images/armors/17f69a7b122l0i0ntcckeer2ct3dv.png
3660,82,1,"Jar that fits cleanly over the head when upturned.
Made with pride by Iron Fist Alexander.

In a uniquely jarlike gesture of friendship, it boosts the power of throwing pot items.",6.8,100,0,https://eldenring.fanapis.com/images/armors/17f69a8f345l0i0p12a9jsknocmc3h.png
3661,83,1,"Cap worn by young academy scholars, the juveniles birthed anew by the amber egg of Queen Rennala, the head of Raya Lucaria Academy.

Yet their rebirth is not without imperfections, and thus do they repeat the process, eventually becoming utterly dependent upon it.

Rebirth is as sleep to them, and with each awakening, memory fades into oblivion.",1.4,100,0,https://eldenring.fanapis.com/images/armors/17f698185e9l0i0p13y0n9qjr9fgscp.png
3662,83,2,"Robe worn by young academy scholars, the juveniles birthed anew by the amber egg of Queen Rennala, the head of Raya Lucaria Academy.

Yet their rebirth is not without imperfections, and thus do they repeat the process, eventually becoming utterly dependent upon it.

Rebirth is as sleep to them, and with each awakening, memory fades into oblivion.",4.1,200,0,https://eldenring.fanapis.com/images/armors/17f69a4d9f6l0i0ntecg0c1cz59ipm.png
3663,84,2,"Armor worn by Kaiden sellswords.
Made with the pelt of a snow-wolf, which protects against the cold.

These hulking, fearless mercenaries, said to hail from the mountaintops of the wintry north, are adept at fighting on horseback.
Kaiden is the name of their home settlement.",8.8,200,0,https://eldenring.fanapis.com/images/armors/17f697169b9l0i0nteof8bmo9j5jgl.png
3664,84,3,"Gauntlets worn by Kaiden sellswords.

These hulking, fearless mercenaries, said to hail from the mountaintops of the wintry north, are adept at fighting on horseback.
Kaiden is the name of their home settlement.",2.9,200,0,
3665,84,1,"Helm worn by Kaiden sellswords.

These hulking, fearless mercenaries, said to hail from the mountaintops of the wintry north, are adept at fighting on horseback.
Kaiden is the name of their home settlement.",4.0,10,0,https://eldenring.fanapis.com/images/armors/17f69841f31l0i0p19rg3lex25o0oi.png
3666,84,4,"Trousers worn by Kaiden sellswords.

These hulking, fearless mercenaries, said to hail from the mountaintops of the wintry north, are adept at fighting on horseback.
Kaiden is the name of their home settlement.",5.1,100,0,
3667,85,1,"One of the glintstone crowns bestowed upon Raya Lucaria scholars whose pursuits were deemed worthy.

Increases intelligence to the detriment of stamina.

The Karolos Conspectus is the oldest of the academy's lineages of study, begat by the sorcerer Azur. Scholars who follow in his footsteps pursue the mysteries of comets.",5.1,500,0,
3668,86,2,"Iron armor of an unknown knight.
It is made of thin iron plate.

Such metal armor is heavy, but provides considerable damage negation.",10.6,100,0,https://eldenring.fanapis.com/images/armors/17f69503212l0i0nte4011gmp66g3jz.png
3669,86,3,"Iron gauntlets of an unknown knight.
It is made of thin iron plate.

Such metal armor is heavy, but provides considerable damage negation.",3.5,100,0,https://eldenring.fanapis.com/images/armors/17f69adf4c2l0i0odlid8lejwstaeu.png
3670,86,4,"Iron greaves of an unknown knight.
It is made of thin iron plate.

Such metal armor is heavy, but provides considerable damage negation.",6.6,100,0,https://eldenring.fanapis.com/images/armors/17f6954422cl0i0pkw3x0jp3fcunxb.png
3671,86,1,"Iron helm of an unknown knight.
It is made of thin iron plate.

Such metal armor is heavy, but provides considerable damage negation.",4.6,200,0,https://eldenring.fanapis.com/images/armors/17f69a86fa0l0i0p15n2exwbb7imrn.png
3672,87,2,"Armor made from strips of iron fastened together.
Worn by warriors of the Land of Reeds.

The grimy outer mantle is made from withered reeds from the warrior's birthplace.
Perhaps its comforts extend to nostalgic thoughts of home.",8.3,100,1,https://eldenring.fanapis.com/images/armors/17f698879e4l0i0ntflgv6ht3fsl6t.png
3673,87,2,"Armor made from strips of iron fastened together.
Worn by warriors of the Land of Reeds.

The Land of Reeds has long been locked in a miserable civil war, during which time it has remained alienated from the cultures of its neighbors. Little wonder that the entire nation has succumbed to blood-soaked madness, or so it is said.",7.8,100,1,
3674,87,3,"Gauntlets wrapped in tough leather.
Worn by warriors of the Land of Reeds.",2.8,100,0,https://eldenring.fanapis.com/images/armors/17f69647ef1l0i0odt2cfmif5045ua.png
3675,87,4,"Greaves wrapped in tough leather.
Worn by warriors of the Land of Reeds.",5.1,100,0,https://eldenring.fanapis.com/images/armors/17f6956f3cfl0i0pl04d031fv2ld7.png
3676,87,1,"Helm made from strips of iron fastened together.
Worn by warriors of the Land of Reeds.

The Land of Reeds has long been locked in a miserable civil war, during which time it has remained alienated from the cultures of its neighbors. Little wonder that the entire nation has succumbed to blood-soaked madness, or so it is said.",3.6,200,0,https://eldenring.fanapis.com/images/armors/17f69b407a5l0i0p18io80r14z66po.png
3677,85,1,"One of the glintstone crowns bestowed upon Raya Lucaria scholars whose pursuits were deemed worthy.

Increases intelligence and dexterity to the detriment of HP.

Scholars of the Lazuli Conspectus study Carian sorceries—a heterodox pursuit that views the moon as equal to the stars.",5.1,500,0,https://eldenring.fanapis.com/images/armors/17f697688d7l0i0p1h96rv7f34xd0b.png
3678,88,2,"Robe worn by scholars of the Lazuli Conspectus, singular among the greater Raya Lucaria Academy.

These scholars, who sought to master Carian sorcery, instead learned to see the moon as equal to the stars.
This robe, in the hue of the full moon, signifies their heresy.",4.1,1000,0,https://eldenring.fanapis.com/images/armors/17f695ed415l0i0ntif92akzx0ovmm.png
3679,10,2,"Lightweight and battle-proven leather armor worn by a savvy soldier.

Many admire the wearer of this armor for his chivalrous and forthright spirit.",7.1,200,0,https://eldenring.fanapis.com/images/armors/17f69894502l0i0ntxkt2y5dhjdl7p.png
3680,10,4,"Lightweight and battle-proven leather boots worn by a savvy soldier.

Many admire the wearer of this armor for his chivalrous and forthright spirit.",4.4,200,0,
3681,10,3,"Lightweight and battle-proven leather gloves worn by a savvy soldier.

Many admire the wearer of this armor for his chivalrous and forthright spirit.",2.4,200,0,
3682,79,4,"Well-made leather trousers.

The lower legs are each bound in cord for ease of movement.",5.5,10,0,https://eldenring.fanapis.com/images/armors/17f692d6d3fl0i0plykz2nvpwtqx6q.png
3683,63,2,"Padded cloth armor with a leather shawl draped over the shoulders.

Widely issued to foot soldiers in a lord's army.",8.3,100,0,https://eldenring.fanapis.com/images/armors/17f69b3d13al0i0nugmba2ouxg19qb.png
3684,89,2,"Armor worn by knights sworn to defend the royal capital of Leyndell.

Its left breast is emblazoned with a symbol of Erdtree Worship, said to have once been imbued with an incantation of protection.",11.8,500,1,https://eldenring.fanapis.com/images/armors/17f69b968e9l0i0nuk291h2knlgiqv.png
3685,89,2,"Armor worn by knights sworn to defend the royal capital of Leyndell.

Its left breast is emblazoned with a symbol of Erdtree Worship, said to have once been imbued with an incantation of protection.",10.8,200,1,https://eldenring.fanapis.com/images/armors/17f6970f215l0i0nujl52kn31cm8jm.png
3686,89,3,"Gauntlets worn by knights sworn to defend the royal capital of Leyndell.
Time has yet to dull their luster.",3.9,1000,0,https://eldenring.fanapis.com/images/armors/17f695bb780l0i0oe3tjfx58cget0s.png
3687,89,4,"Greaves worn by knights sworn to defend the royal capital of Leyndell.
Time has yet to dull their luster.",7.3,1000,0,https://eldenring.fanapis.com/images/armors/17f6942a406l0i0pm0d0tqba0zfhdu.png
3688,89,1,"Helm worn by knights sworn to defend the royal capital of Leyndell.

The golden canopy represents the honor of standing among the tree's defenders.",5.1,1000,0,https://eldenring.fanapis.com/images/armors/17f6982d6d7l0i0p2o2i9yxyofn0mp.png
3689,51,3,"Gauntlets worn by soldiers sworn to defend the royal capital of Leyndell.
Rust-worn and stained through unending conflict.",3.5,100,0,https://eldenring.fanapis.com/images/armors/17f69743431l0i0odwtjw9ktch75jr.png
3690,51,4,"Greaves worn by soldiers sworn to defend the royal capital of Leyndell.
Rust-worn and stained through unending conflict.",6.6,500,0,https://eldenring.fanapis.com/images/armors/17f6941c186l0i0pm1lnb643gzk7eh.png
3691,51,1,"Helm worn by soldiers sworn to defend the royal capital of Leyndell.
Made from durable iron, layered with a chainmail coif beneath.",4.0,2000,0,https://eldenring.fanapis.com/images/armors/17f69aa6dfdl0i0p31z2jv5am2erqc.png
3692,90,2,"Round iron armor with a banner extending from its back.
Worn by Lionel the Lionhearted.

When this chivalrous, dauntless knight met Fia, who had been driven from her home, he declared himself to be her father.",21.2,100,1,https://eldenring.fanapis.com/images/armors/17f69669128l0i0nuklvpxe21yb3kp.png
3693,90,2,"Round iron armor.
Worn by Lionel the Lionhearted.

When this chivalrous, dauntless knight met Fia, who had been driven from her home, he declared himself to be her father.",20.2,100,1,https://eldenring.fanapis.com/images/armors/17f69b0d53fl0i0nujjyrjjg524xor.png
3694,90,3,"Rounded iron gauntlets.
Worn by Lionel the Lionhearted.

When this chivalrous, dauntless knight met Fia, who had been driven from her home, he declared himself to be her father.",7.1,100,0,https://eldenring.fanapis.com/images/armors/17f69654184l0i0odyh0dtdavp394v.png
3695,90,4,"Rounded iron greaves.
Worn by Lionel the Lionhearted.

When this chivalrous, dauntless knight met Fia, who had been driven from her home, he declared himself her father.",13.1,200,0,https://eldenring.fanapis.com/images/armors/17f6987f610l0i0pm1vzwigb76cu0m.png
3696,90,1,"Round iron helm with a distinctive large brim.
Worn by Lionel the Lionhearted.

When this chivalrous, dauntless knight met Fia, who had been driven from her home, he declared himself to be her father.",9.1,100,0,https://eldenring.fanapis.com/images/armors/17f6950e137l0i0p2q9h6f0ocw3c77.png
3697,91,2,"Attire of Mohg, Lord of Blood, embroidered with an extravagant gold emblem on black cloth.

The dress of a Luminary, the reigning lord and hierarch of the coming dynasty of Mohgwyn. Or perhaps, of a raving lunatic.",8.1,1000,1,https://eldenring.fanapis.com/images/armors/17f69b02356l0i0nul0mkz8nbq4rqj.png
3698,91,2,"Attire of Mohg, Lord of Blood, embroidered with an extravagant gold emblem on black cloth.

The dress of a Luminary, the reigning lord and hierarch of the coming dynasty of Mohgwyn. Or perhaps, of a raving lunatic.",7.3,1000,1,https://eldenring.fanapis.com/images/armors/17f69481421l0i0nuqgwo0cwsq8vc.png
3699,8,1,"The giant blue glintstone crown worn by Lusat, primeval current sorcerer.

This crown replaced Lusat's brain and skull altogether, and now, removed from his body, it is all but dead. What power remains within raises the potency of Lusat's primeval current sorceries at the cost of additional FP consumption.",3.6,500,0,https://eldenring.fanapis.com/images/armors/17f6931b7c7l0i0p2n8wy9rv3duh8s.png
3700,8,3,"Manchettes corroded by blue glintstones.
Worn by Lusat, primeval current sorcerer.

Lusat had reached a near-inorganic state.",1.1,1000,0,https://eldenring.fanapis.com/images/armors/17f695c3ff9l0i0odvnq2v5kiezuxo.png
3701,8,2,"A robe reserved for grand masters at the Academy of Raya Lucaria.
Corroded by blue glintstones.

Since the grand masters Azur and Lusat were driven from the academy, no one has achieved their formerly-held rank.",7.1,200,0,https://eldenring.fanapis.com/images/armors/17f699d7041l0i0nuo8w22499tgoyc.png
3702,92,2,"Armor made of unalloyed gold.
Worn by Malenia, Blade of Miquella.

Malenia awaited Miquella at the foot of the husk.

""My brother will keep his promise. He possesses the wisdom, the allure, of a god—he is the most fearsome Empyrean of all.""",7.7,10,1,https://eldenring.fanapis.com/images/armors/17f69b03743l0i0nuwvwgkt75di5k.png
3703,92,2,"Armor made of unalloyed gold.
Worn by Malenia, Blade of Miquella.

Malenia awaited Miquella at the foot of the husk.

""My brother will keep his promise. He possesses the wisdom, the allure, of a god—he is the most fearsome Empyrean of all.""",6.8,200,1,https://eldenring.fanapis.com/images/armors/17f69997c07l0i0nvphxr9fuflcj2r.png
3704,92,3,"Gauntlet made of unalloyed gold.
Worn by Malenia, Blade of Miquella.

Malenia awaited Miquella at the foot of the husk.

""My brother will keep his promise. He possesses the wisdom, the allure, of a god—he is the most fearsome Empyrean of all.""",3.1,100,0,https://eldenring.fanapis.com/images/armors/17f69aa91d7l0i0oe1pj6fo1o9vsx.png
3705,92,4,"Greaves made of unalloyed gold.
Worn by Malenia, Blade of Miquella.

Malenia awaited Miquella at the foot of the husk.

""My brother will keep his promise. He possesses the wisdom, the allure, of a god—he is the most fearsome Empyrean of all.""",5.7,100,0,https://eldenring.fanapis.com/images/armors/17f6995b220l0i0pm3i22h6tm82k99.png
3706,92,1,"Winged helm made of unalloyed gold.
Worn by Malenia, Blade of Miquella.

Malenia awaited Miquella at the foot of the husk.

""My brother will keep his promise. He possesses the wisdom, the allure, of a god—he is the most fearsome Empyrean of all.""",4.0,10,0,https://eldenring.fanapis.com/images/armors/17f69570454l0i0p2run60av8ymo9k.png
3707,93,2,"Malformed golden armor.
Adorned with various dragon imagery and worn by the misshapen Tree Sentinels.

After the great ancient dragon Gransax attacked, the sentinels had an epiphany. The only way to truly protect the Erdtree was to become dragons themselves.",16.0,200,0,https://eldenring.fanapis.com/images/armors/17f69a9d818l0i0nvqxy32740gd00f.png
3708,93,3,"Malformed golden gauntlets.
Adorned with various dragon imagery and worn by the misshapen Tree Sentinels.

After the great ancient dragon Gransax attacked, the sentinels had an epiphany. The only way to truly protect the Erdtree was to become dragons themselves.",5.3,200,0,https://eldenring.fanapis.com/images/armors/17f6974ca8bl0i0oe3tld3ayug66kf.png
3709,93,4,"Malformed golden greaves.
Adorned with various dragon imagery and worn by the misshapen Tree Sentinels.

After the great ancient dragon Gransax attacked, the sentinels had an epiphany. The only way to truly protect the Erdtree was to become dragons themselves.",9.9,200,0,https://eldenring.fanapis.com/images/armors/17f6939b5a9l0i0pm2fy91us27d46j.png
3710,93,1,"A malformed golden helm.
Adorned with various dragon imagery and worn by the misshapen Tree Sentinels.

After the great ancient dragon Gransax attacked, the sentinels had an epiphany. The only way to truly protect the Erdtree was to become dragons themselves.",6.8,10,0,https://eldenring.fanapis.com/images/armors/17f69a7ca14l0i0p2tuxxq38wcosb.png
3711,94,2,"Beast's armor made of black iron and decorated with gold.
Worn by Maliketh the Black Blade.

Maliketh, Queen Marika's loyal half-brother, bore a blade imbued with Destined Death, and there was not one demigod who did not fear him.

Champions knew what was at stake.
Indeed, that is what made them champions.",12.8,500,1,https://eldenring.fanapis.com/images/armors/17f69afddc1l0i0nvr2mcm4to2vap8.png
3712,94,2,"Beast's armor made of black iron and decorated with gold.
Worn by Maliketh the Black Blade.

Maliketh, Queen Marika's loyal half-brother, bore a blade imbued with Destined Death, and there was not one demigod who did not fear him.

Champions knew what was at stake.
Indeed, that is what made them champions.",11.8,10,1,https://eldenring.fanapis.com/images/armors/17f69473afal0i0nvo58tuankei4se.png
3713,94,3,"Beast's gauntlets made of black iron and decorated with gold.
Worn by Maliketh the Black Blade.

Maliketh, Queen Marika's loyal half-brother, bore a blade imbued with Destined Death, and there was not one demigod who did not fear him.

Champions knew what was at stake.
Indeed, that is what made them champions.",4.3,100,0,https://eldenring.fanapis.com/images/armors/17f69345295l0i0odvo3gukydx02yf.png
3714,94,4,"Beast's greaves made of black iron and decorated with gold.
Worn by Maliketh the Black Blade.

Maliketh, Queen Marika's loyal half-brother, bore a blade imbued with Destined Death, and there was not one demigod who did not fear him.

Champions knew what was at stake.
Indeed, that is what made them champions.",7.9,10,0,https://eldenring.fanapis.com/images/armors/17f699a3975l0i0pm54n0l27gvvo5.png
3715,94,1,"Beast's helm made of black iron and decorated with gold.
Worn by Maliketh the Black Blade.

Maliketh, Queen Marika's loyal half-brother, bore a blade imbued with Destined Death, and there was not one demigod who did not fear him.

Champions knew what was at stake.
Indeed, that is what made them champions.",5.5,500,0,https://eldenring.fanapis.com/images/armors/17f6941fde9l0i0p2mko47s97axtui.png
3716,20,1,"Mask in the image of a white-haired young noble.
Customarily worn by the head of House Marais.
Increases arcane.

The Marais family has a dual history spanning generations, serving as both executioners and castellans of the Shaded Castle. This mask bears the likeness of the first of their line.",2.2,500,0,https://eldenring.fanapis.com/images/armors/17f695f6f46l0i0p2ykast2we1aq1l.png
3717,20,2,"Robe with a black mantle across the shoulders.
Customarily worn by the head of House Marais.

The sons of House Marais are all sickly born.
Little wonder that Maleigh Marais would be so beguiled by the beautiful and fierce goddess who was born into rot.",4.1,500,0,https://eldenring.fanapis.com/images/armors/17f6993cfa0l0i0nvrvi3hjy93drk.png
3718,95,2,"Armor of metal bands arranged in a lattice.
Worn by marionette soldiers, crafted to serve the sorcerers.

The construction of this armor is remarkably crude, now rusted over and severely dented.

For a doll, the only thing that matters is that it does not break.",8.8,200,0,https://eldenring.fanapis.com/images/armors/17f69b230edl0i0nvref9qs0csu7c.png
3719,96,1,"Metal helm formed in the likeness of the face of a bird.
Worn by avionette soldiers, crafted to serve the sorcerers.

The construction of this helm is remarkably crude.

For a doll, the only thing that matters is that it does not break.",3.8,200,0,
3720,95,1,"Cylindrical helm of plate metal reinforced with a lattice.
Worn by marionette soldiers, crafted to serve the sorcerers.

The construction of this helm is remarkably crude.

For a doll, the only thing that matters is that it does not break.",3.8,100,0,https://eldenring.fanapis.com/images/armors/17f699e7e02l0i0p30ih3ylhyrbsjl.png
3721,97,1,"Mask with the mouth sewn shut with gold thread.
Increases arcane.

When Radagon married Rennala, he ordered the Carian magic preceptors to don these masks. To make it clear that all of their matters were to be kept strictly private.",3.3,200,0,https://eldenring.fanapis.com/images/armors/17f693b438bl0i0p4gemfom2fp1vb.png
3722,98,3,"Gauntlets worn by headless soldiers who endlessly guard the Wandering Mausoleum.
Rust-worn and stained through unending conflict.",3.5,200,0,https://eldenring.fanapis.com/images/armors/17f696b894el0i0ofdbtcjix5qajrp.png
3723,98,4,"Greaves worn by headless soldiers who endlessly guard the Wandering Mausoleum.
Rust-worn and stained through unending conflict.",6.6,200,0,https://eldenring.fanapis.com/images/armors/17f69a056cfl0i0pm6kq7y9ufxm2t.png
3724,99,2,"Armor worn by headless knights who endlessly guard the Wandering Mausoleum.

The wing-shaped ornaments on its back evoke the Deathbird. A self-inflicted curse that ties the spirits of these loyal knights to the land, having willingly beheaded themselves so that they may serve their masters in death.",11.8,10,1,https://eldenring.fanapis.com/images/armors/17f69967856l0i0nvrvvpq3818oul.png
3725,99,2,"Armor worn by headless knights who endlessly guard the Wandering Mausoleum.

The wing-shaped ornaments on its back evoke the Deathbird. A self-inflicted curse that ties the spirits of these loyal knights to the land, having willingly beheaded themselves so that they may serve their masters in death.",10.8,10,1,https://eldenring.fanapis.com/images/armors/17f698e101bl0i0nvu6km8okwrj0y.png
3726,99,3,"Gauntlets worn by headless knights who endlessly guard the Wandering Mausoleum.
Time has yet to dull their luster.",3.9,10,0,https://eldenring.fanapis.com/images/armors/17f692c707bl0i0ofc3oguearc3gzo.png
3727,99,4,"Greaves worn by headless knights who endlessly guard the Wandering Mausoleum.
Time has yet to dull their luster.",7.3,10,0,https://eldenring.fanapis.com/images/armors/17f69a4792dl0i0pm6tuxc3efvpc5h.png
3728,98,2,"Armor worn by headless soldiers who endlessly guard the Wandering Mausoleum.

The surcoat depicts the mausoleum bell, which rings in constant mourning for the soulless demigods.",10.6,100,0,https://eldenring.fanapis.com/images/armors/17f6972fc30l0i0nvu6k4m9fl8hyqq.png
3729,100,4,Boots worn by Millicent the Rotting,2.0,100,0,
3730,100,3,Gloves worn by Millicent the Rotting,1.1,100,0,https://eldenring.fanapis.com/images/armors/17f69a7eb92l0i0ofelpljitl8hw9s.png
3731,100,2,Robe worn by Millicent the Rotting,3.2,500,0,
3732,69,2,Tunic worn by Millicent the Rotting,8.3,100,0,
3733,101,3,"Mushrooms found growing all over the body.
These overgrown mushrooms have colonized the arms.

To those enraptured by the scarlet rot, they are holy vestments that root one to the earth.",1.7,100,0,https://eldenring.fanapis.com/images/armors/17f6952d31fl0i0ofc3j9nf2llq7yi.png
3734,101,2,"Mushrooms found growing all over the body.
These overgrown mushrooms have colonized the torso.

To those enraptured by the scarlet rot, they are holy vestments that root one to the earth.",5.1,100,0,https://eldenring.fanapis.com/images/armors/17f69824c90l0i0nw0v1hlt9jj1ozx.png
3735,102,1,"Mushrooms found growing all over the body.
These overgrown mushrooms form a towering headpiece.

Raises attack power when something nearby suffers from poison or rot.

Long ago, great lords served the scarlet rot. Perhaps such fungal bodies served as their crowns.",9.1,100,0,https://eldenring.fanapis.com/images/armors/17f69c41c6al0i0p4u5sk20p43vz1.png
3736,101,1,"Mushrooms found growing all over the body.
These overgrown mushrooms have colonized the head.

To those enraptured by the scarlet rot, they are holy vestments that root one to the earth.",2.2,100,0,https://eldenring.fanapis.com/images/armors/17f693b0fa9l0i0p4etuldc9puvo8l.png
3737,101,4,"Mushrooms found growing all over the body.
These overgrown mushrooms have colonized the legs.

To those enraptured by the scarlet rot, they are holy vestments that root one to the earth.",3.1,500,0,https://eldenring.fanapis.com/images/armors/17f696ee179l0i0pne15nwa4b5cn9q.png
3738,38,1,"A hooded cloak of deep navy.
Worn by expatriated royalty.
Increases mind.

Such cloaks were gifted to those who departed on missions to faraway lands, from which they would never return. But what choice did they have, having seen the guidance of grace?",1.7,1000,0,https://eldenring.fanapis.com/images/armors/17f69a37531l0i0p4h1p5j95hyj8xd.png
3739,103,2,"Armor worn by the nightmaidens of the Eternal City.
Indicates the highest clerical rank, and includes a silk cape.

Long ago, the Nox invoked the ire of the Greater Will, and were banished deep underground. Now they live under a false night sky, in eternal anticipation of their liege. Of the coming age of the stars. And their Lord of Night.",8.3,100,0,https://eldenring.fanapis.com/images/armors/17f693b1016l0i0nwxu80z0xa8kekm.png
3740,103,1,"Twin crowns worn by the nightmaidens of the Eternal City.
Indicates the highest clerical rank, and hides the eyes with silk.

Long ago, the Nox invoked the ire of the Greater Will, and were banished deep underground. Now they live under a false night sky, in eternal anticipation of their liege. Of the coming age of the stars. And their Lord of Night.",3.3,100,0,https://eldenring.fanapis.com/images/armors/17f69b92fcal0i0p4cyhqol55tgk9.png
3741,104,2,"Pitch-black armor thinly painted with dried blood.
Worn by the Night's Cavalry who ride funeral steeds.

The Night's Cavalry, who now wander the dim roads of night, were once led by the Fell Omen and were deliverers of death for great warriors, knights, and champions.",12.8,100,1,https://eldenring.fanapis.com/images/armors/17f69673ae1l0i0nwxtb89u8m5753k.png
3742,104,2,"Pitch-black armor thinly painted with dried blood.
Worn by the Night's Cavalry who ride funeral steeds.

The Night's Cavalry, who now wander the dim roads of night, were once led by the Fell Omen and were deliverers of death for great warriors, knights, and champions.",11.8,100,1,https://eldenring.fanapis.com/images/armors/17f698f2b04l0i0nwx8nxr6l6d32v.png
3743,104,3,"Pitch-black gauntlets thinly painted with dried blood.
Worn by the Night's Cavalry who ride funeral steeds.

The Night's Cavalry, who now wander the dim roads of night, were once led by the Fell Omen and were deliverers of death for great warriors, knights, and champions.",4.3,100,0,https://eldenring.fanapis.com/images/armors/17f6948f4adl0i0ofnyfaygrek4ks9.png
3744,104,4,"Pitch-black greaves thinly painted with dried blood.
Worn by the Night's Cavalry who ride funeral steeds.

The Night's Cavalry, who now wander the dim roads of night, were once led by the Fell Omen and were deliverers of death for great warriors, knights, and champions.",7.9,100,0,https://eldenring.fanapis.com/images/armors/17f69584223l0i0pnc8qfej2bqj2yh.png
3745,104,1,"Pitch-black helm with flowing black hair.
Worn by the Night's Cavalry who ride funeral steeds.

The Night's Cavalry, who now wander the dim roads of night, were once led by the Fell Omen and were deliverers of death for great warriors, knights, and champions.",5.5,100,1,https://eldenring.fanapis.com/images/armors/17f6961be1fl0i0p4fhrxrrzn02xnd.png
3746,104,1,"Pitch-black helm thinly painted with dried blood.
Worn by the Night's Cavalry who ride funeral steeds.

The Night's Cavalry, who now wander the dim roads of night, were once led by the Fell Omen and were deliverers of death for great warriors, knights, and champions.",5.1,100,1,https://eldenring.fanapis.com/images/armors/17f6983c12dl0i0p4r36dunr43mao.png
3747,38,3,"Gloves of plush leather.
Worn by expatriated royalty.

A gift of such rare beauty, a royal wouldn't disgrace their illustrious heritage even if found dead, in a ditch, in the middle of nowhere, while wearing such splendid raiment.",2.1,500,0,https://eldenring.fanapis.com/images/armors/17f69b16c57l0i0ofgwwi9eoabz75h.png
3748,38,2,"Traveling attire fashioned from metallic white silk thread. Worn by expatriated royalty.

A gift of such rare beauty, a royal wouldn't disgrace their illustrious heritage even if found dead, in a ditch, in the middle of nowhere, while wearing such splendid raiment.",6.3,2000,0,https://eldenring.fanapis.com/images/armors/17f6999a067l0i0nwzj711o2cc0yqp.png
3749,38,4,"White trousers of superior craftsmanship.
Worn by expatriated royalty.

A gift of such rare beauty, a royal wouldn't disgrace their illustrious heritage even if found dead, in a ditch, in the middle of nowhere, while wearing such splendid raiment.",3.9,500,0,https://eldenring.fanapis.com/images/armors/17f6951005fl0i0pnljvpplac2f0bg.png
3750,105,1,"Chapeau of the nomadic merchants.
Decorated with tiny gems in a wide spectrum of colors.

These merchants once thrived as the Great Caravan, but after being accused of heretical beliefs, their entire clan was rounded up and buried alive far underground.

Then, they chanted a curse of despair, and summoned the flame of frenzy.",3.0,200,0,https://eldenring.fanapis.com/images/armors/17f69b12523l0i0p57kxo84ihb8tfk.png
3751,105,2,"Finery of the nomadic merchants.
Decorated with tiny gems in a wide spectrum of colors.

These merchants once thrived as the Great Caravan, but after being accused of heretical beliefs, their entire clan was rounded up and buried alive far underground.

Then, they chanted a curse of despair, and summoned the flame of frenzy.",7.2,200,1,https://eldenring.fanapis.com/images/armors/17f6940f011l0i0nwzai3wde1k2pbs.png
3752,105,2,"Finery of the nomadic merchants.
Decorated with tiny gems in a wide spectrum of colors.

These merchants once thrived as the Great Caravan, but after being accused of heretical beliefs, their entire clan was rounded up and buried alive far underground.

Then, they chanted a curse of despair, and summoned the flame of frenzy.",6.1,200,1,https://eldenring.fanapis.com/images/armors/17f696207eal0i0nwwj3wtlz7g8aq9.png
