id,type_id,name
1765,1,Clinging Bone
1766,1,Veteran's Prosthesis
1767,1,Cipher Pata
1768,1,Hookclaws
1769,1,Heavy Hookclaws
1770,1,Keen Hookclaws
1771,1,Quality Hookclaws
1772,1,Fire Hookclaws
1773,1,Flame Art Hookclaws
1774,1,Lightning Hookclaws
1775,1,Sacred Hookclaws
1776,1,Magic Hookclaws
1777,1,Cold Hookclaws
1778,1,Poison Hookclaws
1779,1,Blood Hookclaws
1780,1,Occult Hookclaws
1781,1,Venomous Fang
1782,1,Heavy Venomous Fang
1783,1,Keen Venomous Fang
1784,1,Quality Venomous Fang
1785,1,Fire Venomous Fang
1786,1,Flame Art Venomous Fang
1787,1,Lightning Venomous Fang
1788,1,Sacred Venomous Fang
1789,1,Magic Venomous Fang
1790,1,Cold Venomous Fang
1791,1,Poison Venomous Fang
1792,1,Blood Venomous Fang
1793,1,Occult Venomous Fang
1794,1,Bloodhound Claws
1795,1,Heavy Bloodhound Claws
1796,1,Keen Bloodhound Claws
1797,1,Quality Bloodhound Claws
1798,1,Fire Bloodhound Claws
1799,1,Flame Art Bloodhound Claws
1800,1,Lightning Bloodhound Claws
1801,1,Sacred Bloodhound Claws
1802,1,Magic Bloodhound Claws
1803,1,Cold Bloodhound Claws
1804,1,Poison Bloodhound Claws
1805,1,Blood Bloodhound Claws
1806,1,Occult Bloodhound Claws
1807,1,Raptor Talons
1808,1,Heavy Raptor Talons
1809,1,Keen Raptor Talons
1810,1,Quality Raptor Talons
1811,1,Fire Raptor Talons
1812,1,Flame Art Raptor Talons
1813,1,Lightning Raptor Talons
1814,1,Sacred Raptor Talons
1815,1,Magic Raptor Talons
1816,1,Cold Raptor Talons
1817,1,Poison Raptor Talons
1818,1,Blood Raptor Talons
1819,1,Occult Raptor Talons
1820,1,Prelate's Inferno Crozier
1821,1,Prelate's Heavy Inferno Crozier
1822,1,Prelate's Keen Inferno Crozier
1823,1,Prelate's Quality Inferno Crozier
1824,1,Prelate's Fire Inferno Crozier
1825,1,Prelate's Flame Art Inferno Crozier
1826,1,Prelate's Lightning Inferno Crozier
1827,1,Prelate's Sacred Inferno Crozier
1828,1,Prelate's Magic Inferno Crozier
1829,1,Prelate's Cold Inferno Crozier
1830,1,Prelate's Poison Inferno Crozier
1831,1,Prelate's Blood Inferno Crozier
1832,1,Prelate's Occult Inferno Crozier
1833,1,Watchdog's Staff
1834,1,Great Club
1835,1,Envoy's Greathorn
1836,1,Duelist Greataxe
1837,1,Heavy Duelist Greataxe
1838,1,Keen Duelist Greataxe
1839,1,Quality Duelist Greataxe
1840,1,Fire Duelist Greataxe
1841,1,Flame Art Duelist Greataxe
1842,1,Lightning Duelist Greataxe
1843,1,Sacred Duelist Greataxe
1844,1,Magic Duelist Greataxe
1845,1,Cold Duelist Greataxe
1846,1,Poison Duelist Greataxe
1847,1,Blood Duelist Greataxe
1848,1,Occult Duelist Greataxe
1849,1,Axe of Godfrey
1850,1,Dragon Greatclaw
1851,1,Staff of the Avatar
1852,1,Fallingstar Beast Jaw
1853,1,Ghiza's Wheel
1854,1,Giant-Crusher
1855,1,Heavy Giant-Crusher
1856,1,Keen Giant-Crusher
1857,1,Quality Giant-Crusher
1858,1,Fire Giant-Crusher
1859,1,Flame Art Giant-Crusher
1860,1,Lightning Giant-Crusher
1861,1,Sacred Giant-Crusher
1862,1,Magic Giant-Crusher
1863,1,Cold Giant-Crusher
1864,1,Poison Giant-Crusher
1865,1,Blood Giant-Crusher
1866,1,Occult Giant-Crusher
1867,1,Golem's Halberd
1868,1,Golem's Heavy Halberd
1869,1,Golem's Keen Halberd
1870,1,Golem's Quality Halberd
1871,1,Golem's Fire Halberd
1872,1,Golem's Flame Art Halberd
1873,1,Golem's Lightning Halberd
1874,1,Golem's Sacred Halberd
1875,1,Golem's Magic Halberd
1876,1,Golem's Cold Halberd
1877,1,Golem's Poison Halberd
1878,1,Golem's Blood Halberd
1879,1,Golem's Occult Halberd
1880,1,Troll's Hammer
1881,1,Rotten Staff
1882,1,Rotten Greataxe
1883,1,Heavy Rotten Greataxe
1884,1,Keen Rotten Greataxe
1885,1,Quality Rotten Greataxe
1886,1,Fire Rotten Greataxe
1887,1,Flame Art Rotten Greataxe
1888,1,Lightning Rotten Greataxe
1889,1,Sacred Rotten Greataxe
1890,1,Magic Rotten Greataxe
1891,1,Cold Rotten Greataxe
1892,1,Poison Rotten Greataxe
1893,1,Blood Rotten Greataxe
1894,1,Occult Rotten Greataxe
1895,1,Torch
1896,1,Steel-Wire Torch
1897,1,St. Trina's Torch
1898,1,Ghostflame Torch
1899,1,Beast-Repellent Torch
1900,1,Sentry's Torch
1901,1,Buckler
1902,1,Heavy Buckler
1903,1,Keen Buckler
1904,1,Quality Buckler
1905,1,Fire Buckler
1906,1,Flame Art Buckler
1907,1,Lightning Buckler
1908,1,Sacred Buckler
1909,1,Magic Buckler
1910,1,Cold Buckler
1911,1,Poison Buckler
1912,1,Bloody Buckler
1913,1,Occult Buckler
1914,1,Perfumer's Shield
1915,1,Perfumer's Heavy Shield
1916,1,Perfumer's Keen Shield
1917,1,Perfumer's Quality Shield
1918,1,Perfumer's Fire Shield
1919,1,Perfumer's Flame Art Shield
1920,1,Perfumer's Lightning Shield
1921,1,Perfumer's Sacred Shield
1922,1,Perfumer's Magic Shield
1923,1,Perfumer's Cold Shield
1924,1,Perfumer's Poison Shield
1925,1,Perfumer's Blood Shield
1926,1,Perfumer's Occult Shield
1927,1,Man-Serpent's Shield
1928,1,Man-Serpent's Heavy Shield
1929,1,Man-Serpent's Keen Shield
1930,1,Man-Serpent's Quality Shield
1931,1,Man-Serpent's Fire Shield
1932,1,Man-Serpent's Flame Art Shield
1933,1,Man-Serpent's Lightning Shield
1934,1,Man-Serpent's Sacred Shield
1935,1,Man-Serpent's Magic Shield
1936,1,Man-Serpent's Cold Shield
1937,1,Man-Serpent's Poison Shield
1938,1,Man-Serpent's Blood Shield
1939,1,Man-Serpent's Occult Shield
1940,1,Rickety Shield
1941,1,Heavy Rickety Shield
1942,1,Keen Rickety Shield
1943,1,Quality Rickety Shield
1944,1,Fire Rickety Shield
1945,1,Flame Art Rickety Shield
1946,1,Lightning Rickety Shield
1947,1,Sacred Rickety Shield
1948,1,Magic Rickety Shield
1949,1,Cold Rickety Shield
1950,1,Poison Rickety Shield
1951,1,Bloody Rickety Shield
1952,1,Occult Rickety Shield
1953,1,Pillory Shield
1954,1,Heavy Pillory Shield
1955,1,Keen Pillory Shield
1956,1,Quality Pillory Shield
1957,1,Fire Pillory Shield
1958,1,Flame Art Pillory Shield
1959,1,Lightning Pillory Shield
1960,1,Sacred Pillory Shield
1961,1,Magic Pillory Shield
1962,1,Cold Pillory Shield
1963,1,Poison Pillory Shield
1964,1,Blood Pillory Shield
1965,1,Occult Pillory Shield
1966,1,Beastman's Jar-Shield
1967,1,Beastman's Heavy Jar-Shield
1968,1,Beastman's Keen Jar-Shield
1969,1,Beastman's Quality Jar-Shield
1970,1,Beastman's Fire Jar-Shield
1971,1,Beastman's Flame Art Jar-Shield
1972,1,Beastman's Lightning Jar-Shield
1973,1,Beastman's Sacred Jar-Shield
1974,1,Beastman's Magic Jar-Shield
1975,1,Beastman's Cold Jar-Shield
1976,1,Beastman's Poison Jar-Shield
1977,1,Beastman's Blood Jar-Shield
1978,1,Beastman's Occult Jar-Shield
1979,1,Red Thorn Roundshield
1980,1,Heavy Red Thorn Roundshield
1981,1,Keen Red Thorn Roundshield
1982,1,Quality Red Thorn Roundshield
1983,1,Fire Red Thorn Roundshield
1984,1,Flame Art Red Thorn Roundshield
1985,1,Lightning Red Thorn Roundshield
1986,1,Sacred Red Thorn Roundshield
1987,1,Magic Red Thorn Roundshield
1988,1,Cold Red Thorn Roundshield
1989,1,Poison Red Thorn Roundshield
1990,1,Bloody Red Thorn Roundshield
1991,1,Occult Red Thorn Roundshield
1992,1,Scripture Wooden Shield
1993,1,Heavy Scripture Wooden Shield
1994,1,Keen Scripture Wooden Shield
1995,1,Quality Scripture Wooden Shield
1996,1,Fire Scripture Wooden Shield
1997,1,Flame Art Scripture Wooden Shield
1998,1,Lightning Scripture Wooden Shield
1999,1,Sacred Scripture Wooden Shield
2000,1,Magic Scripture Wooden Shield
2001,1,Cold Scripture Wooden Shield
2002,1,Poison Scripture Wooden Shield
2003,1,Blood Scripture Wooden Shield
2004,1,Occult Scripture Wooden Shield
2005,1,Riveted Wooden Shield
2006,1,Heavy Riveted Wooden Shield
2007,1,Keen Riveted Wooden Shield
2008,1,Quality Riveted Wooden Shield
2009,1,Fire Riveted Wooden Shield
2010,1,Flame Art Riveted Wooden Shield
2011,1,Lightning Riveted Wooden Shield
2012,1,Sacred Riveted Wooden Shield
2013,1,Magic Riveted Wooden Shield
2014,1,Cold Riveted Wooden Shield
2015,1,Poison Riveted Wooden Shield
2016,1,Blood Riveted Wooden Shield
2017,1,Occult Riveted Wooden Shield
2018,1,Blue-White Wooden Shield
2019,1,Heavy Blue-White Wooden Shield
2020,1,Keen Blue-White Wooden Shield
2021,1,Quality Blue-White Wooden Shield
2022,1,Fire Blue-White Wooden Shield
2023,1,Flame Art Blue-White Wooden Shield
2024,1,Lightning Blue-White Wooden Shield
2025,1,Sacred Blue-White Wooden Shield
2026,1,Magic Blue-White Wooden Shield
2027,1,Cold Blue-White Wooden Shield
2028,1,Poison Blue-White Wooden Shield
2029,1,Blood Blue-White Wooden Shield
2030,1,Occult Blue-White Wooden Shield
2031,1,Rift Shield
2032,1,Heavy Rift Shield
2033,1,Keen Rift Shield
2034,1,Quality Rift Shield
2035,1,Fire Rift Shield
2036,1,Flame Art Rift Shield
2037,1,Lightning Rift Shield
2038,1,Sacred Rift Shield
2039,1,Magic Rift Shield
2040,1,Cold Rift Shield
2041,1,Poison Rift Shield
2042,1,Blood Rift Shield
2043,1,Occult Rift Shield
2044,1,Iron Roundshield
2045,1,Heavy Iron Roundshield
2046,1,Keen Iron Roundshield
2047,1,Quality Iron Roundshield
2048,1,Fire Iron Roundshield
2049,1,Flame Art Iron Roundshield
2050,1,Lightning Iron Roundshield
2051,1,Sacred Iron Roundshield
2052,1,Magic Iron Roundshield
2053,1,Cold Iron Roundshield
2054,1,Poison Iron Roundshield
2055,1,Bloody Iron Roundshield
2056,1,Occult Iron Roundshield
2057,1,Gilded Iron Shield
2058,1,Gilded Heavy Iron Shield
2059,1,Gilded Keen Iron Shield
2060,1,Gilded Quality Iron Shield
2061,1,Gilded Fire Iron Shield
2062,1,Gilded Flame Art Iron Shield
2063,1,Gilded Lightning Iron Shield
2064,1,Gilded Sacred Iron Shield
2065,1,Gilded Magic Iron Shield
2066,1,Gilded Cold Iron Shield
2067,1,Gilded Poison Iron Shield
2068,1,Gilded Blood Iron Shield
2069,1,Gilded Occult Iron Shield
2070,1,Ice Crest Shield
2071,1,Heavy Ice Crest Shield
2072,1,Keen Ice Crest Shield
2073,1,Quality Ice Crest Shield
2074,1,Fire Ice Crest Shield
2075,1,Flame Art Ice Crest Shield
2076,1,Lightning Ice Crest Shield
2077,1,Sacred Ice Crest Shield
2078,1,Magic Ice Crest Shield
2079,1,Cold Ice Crest Shield
2080,1,Poison Ice Crest Shield
2081,1,Blood Ice Crest Shield
2082,1,Occult Ice Crest Shield
2083,1,Smoldering Shield
2084,1,Spiralhorn Shield
2085,1,Heavy Spiralhorn Shield
2086,1,Keen Spiralhorn Shield
2087,1,Quality Spiralhorn Shield
2088,1,Fire Spiralhorn Shield
2089,1,Flame Art Spiralhorn Shield
2090,1,Lightning Spiralhorn Shield
2091,1,Sacred Spiralhorn Shield
2092,1,Magic Spiralhorn Shield
2093,1,Cold Spiralhorn Shield
2094,1,Poison Spiralhorn Shield
2095,1,Blood Spiralhorn Shield
2096,1,Occult Spiralhorn Shield
2097,1,Coil Shield
2098,1,Kite Shield
2099,1,Heavy Kite Shield
2100,1,Keen Kite Shield
2101,1,Quality Kite Shield
2102,1,Fire Kite Shield
2103,1,Flame Art Kite Shield
2104,1,Lightning Kite Shield
2105,1,Sacred Kite Shield
2106,1,Magic Kite Shield
2107,1,Cold Kite Shield
2108,1,Poison Kite Shield
2109,1,Blood Kite Shield
2110,1,Occult Kite Shield
2111,1,Marred Leather Shield
2112,1,Marred Heavy Leather Shield
2113,1,Marred Keen Leather Shield
2114,1,Marred Quality Leather Shield
2115,1,Marred Fire Leather Shield
2116,1,Marred Flame Art Leather Shield
2117,1,Marred Lightning Leather Shield
2118,1,Marred Sacred Leather Shield
2119,1,Marred Magic Leather Shield
2120,1,Marred Cold Leather Shield
2121,1,Marred Poison Leather Shield
2122,1,Marred Blood Leather Shield
2123,1,Marred Occult Leather Shield
2124,1,Marred Wooden Shield
2125,1,Marred Heavy Wooden Shield
2126,1,Marred Keen Wooden Shield
2127,1,Marred Quality Wooden Shield
2128,1,Marred Fire Wooden Shield
2129,1,Marred Flame Art Wooden Shield
2130,1,Marred Lightning Wooden Shield
2131,1,Marred Sacred Wooden Shield
2132,1,Marred Magic Wooden Shield
2133,1,Marred Cold Wooden Shield
2134,1,Marred Poison Wooden Shield
2135,1,Marred Blood Wooden Shield
2136,1,Marred Occult Wooden Shield
2137,1,Banished Knight's Shield
2138,1,Banished Knight's Heavy Shield
2139,1,Banished Knight's Keen Shield
2140,1,Banished Knight's Quality Shield
2141,1,Banished Knight's Fire Shield
2142,1,Banished Knight's Flame Art Shield
2143,1,Banished Knight's Lightning Shield
2144,1,Banished Knight's Sacred Shield
2145,1,Banished Knight's Magic Shield
2146,1,Banished Knight's Cold Shield
2147,1,Banished Knight's Poison Shield
2148,1,Banished Knight's Blood Shield
2149,1,Banished Knight's Occult Shield
2150,1,Albinauric Shield
2151,1,Heavy Albinauric Shield
2152,1,Keen Albinauric Shield
2153,1,Quality Albinauric Shield
2154,1,Fire Albinauric Shield
2155,1,Flame Art Albinauric Shield
2156,1,Lightning Albinauric Shield
2157,1,Sacred Albinauric Shield
2158,1,Magic Albinauric Shield
2159,1,Cold Albinauric Shield
2160,1,Poison Albinauric Shield
2161,1,Blood Albinauric Shield
2162,1,Occult Albinauric Shield
2163,1,Sun Realm Shield
2164,1,Heavy Sun Realm Shield
2165,1,Keen Sun Realm Shield
2166,1,Quality Sun Realm Shield
2167,1,Fire Sun Realm Shield
2168,1,Flame Art Sun Realm Shield
2169,1,Lightning Sun Realm Shield
2170,1,Sacred Sun Realm Shield
2171,1,Magic Sun Realm Shield
2172,1,Cold Sun Realm Shield
2173,1,Poison Sun Realm Shield
2174,1,Blood Sun Realm Shield
2175,1,Occult Sun Realm Shield
2176,1,Silver Mirrorshield
2177,1,Round Shield
2178,1,Heavy Round Shield
2179,1,Keen Round Shield
2180,1,Quality Round Shield
2181,1,Fire Round Shield
2182,1,Flame Art Round Shield
2183,1,Lightning Round Shield
2184,1,Sacred Round Shield
2185,1,Magic Round Shield
2186,1,Cold Round Shield
2187,1,Poison Round Shield
2188,1,Blood Round Shield
2189,1,Occult Round Shield
2190,1,Scorpion Kite Shield
2191,1,Heavy Scorpion Kite Shield
2192,1,Keen Scorpion Kite Shield
2193,1,Quality Scorpion Kite Shield
2194,1,Fire Scorpion Kite Shield
2195,1,Flame Art Scorpion Kite Shield
2196,1,Lightning Scorpion Kite Shield
2197,1,Sacred Scorpion Kite Shield
2198,1,Magic Scorpion Kite Shield
2199,1,Cold Scorpion Kite Shield
2200,1,Poison Scorpion Kite Shield
2201,1,Blood Scorpion Kite Shield
2202,1,Occult Scorpion Kite Shield
2203,1,Twinbird Kite Shield
2204,1,Heavy Twinbird Kite Shield
2205,1,Keen Twinbird Kite Shield
2206,1,Quality Twinbird Kite Shield
2207,1,Fire Twinbird Kite Shield
2208,1,Flame Art Twinbird Kite Shield
2209,1,Lightning Twinbird Kite Shield
2210,1,Sacred Twinbird Kite Shield
2211,1,Magic Twinbird Kite Shield
2212,1,Cold Twinbird Kite Shield
2213,1,Poison Twinbird Kite Shield
2214,1,Blood Twinbird Kite Shield
2215,1,Occult Twinbird Kite Shield
2216,1,Blue-Gold Kite Shield
2217,1,Heavy Blue-Gold Kite Shield
2218,1,Keen Blue-Gold Kite Shield
2219,1,Quality Blue-Gold Kite Shield
2220,1,Fire Blue-Gold Kite Shield
2221,1,Flame Art Blue-Gold Kite Shield
2222,1,Lightning Blue-Gold Kite Shield
2223,1,Sacred Blue-Gold Kite Shield
2224,1,Magic Blue-Gold Kite Shield
2225,1,Cold Blue-Gold Kite Shield
2226,1,Poison Blue-Gold Kite Shield
2227,1,Blood Blue-Gold Kite Shield
2228,1,Occult Blue-Gold Kite Shield
2229,1,Brass Shield
2230,1,Heavy Brass Shield
2231,1,Keen Brass Shield
2232,1,Quality Brass Shield
2233,1,Fire Brass Shield
2234,1,Flame Art Brass Shield
2235,1,Lightning Brass Shield
2236,1,Sacred Brass Shield
2237,1,Magic Brass Shield
2238,1,Cold Brass Shield
2239,1,Poison Brass Shield
2240,1,Blood Brass Shield
2241,1,Occult Brass Shield
2242,1,Great Turtle Shell
2243,1,Heavy Great Turtle Shell
2244,1,Keen Great Turtle Shell
2245,1,Quality Great Turtle Shell
2246,1,Fire Great Turtle Shell
2247,1,Flame Art Great Turtle Shell
2248,1,Lightning Great Turtle Shell
2249,1,Sacred Great Turtle Shell
2250,1,Magic Great Turtle Shell
2251,1,Cold Great Turtle Shell
2252,1,Poison Great Turtle Shell
2253,1,Blood Great Turtle Shell
2254,1,Occult Great Turtle Shell
2255,1,Shield of the Guilty
2256,1,Heavy Shield of the Guilty
2257,1,Keen Shield of the Guilty
2258,1,Quality Shield of the Guilty
2259,1,Fire Shield of the Guilty
2260,1,Flame Art Shield of the Guilty
2261,1,Lightning Shield of the Guilty
2262,1,Sacred Shield of the Guilty
2263,1,Magic Shield of the Guilty
2264,1,Cold Shield of the Guilty
2265,1,Poison Shield of the Guilty
2266,1,Blood Shield of the Guilty
2267,1,Occult Shield of the Guilty
2268,1,Carian Knight's Shield
2269,1,Carian Knight's Heavy Shield
2270,1,Carian Knight's Keen Shield
2271,1,Carian Knight's Quality Shield
2272,1,Carian Knight's Fire Shield
2273,1,Carian Knight's Flame Art Shield
2274,1,Carian Knight's Lightning Shield
2275,1,Carian Knight's Sacred Shield
2276,1,Carian Knight's Magic Shield
2277,1,Carian Knight's Cold Shield
2278,1,Carian Knight's Poison Shield
2279,1,Carian Knight's Bloody Shield
2280,1,Carian Knight's Occult Shield
2281,1,Large Leather Shield
2282,1,Heavy Large Leather Shield
2283,1,Keen Large Leather Shield
2284,1,Quality Large Leather Shield
2285,1,Fire Large Leather Shield
2286,1,Flame Art Large Leather Shield
2287,1,Lightning Large Leather Shield
2288,1,Sacred Large Leather Shield
2289,1,Magic Large Leather Shield
2290,1,Cold Large Leather Shield
2291,1,Poison Large Leather Shield
2292,1,Bloody Large Leather Shield
2293,1,Occult Large Leather Shield
2294,1,Horse Crest Wooden Shield
2295,1,Heavy Horse Crest Wooden Shield
2296,1,Keen Horse Crest Wooden Shield
2297,1,Quality Horse Crest Wooden Shield
2298,1,Fire Horse Crest Wooden Shield
2299,1,Flame Art Horse Crest Wooden Shield
2300,1,Lightning Horse Crest Wooden Shield
2301,1,Sacred Horse Crest Wooden Shield
2302,1,Magic Horse Crest Wooden Shield
2303,1,Cold Horse Crest Wooden Shield
2304,1,Poison Horse Crest Wooden Shield
2305,1,Blood Horse Crest Wooden Shield
2306,1,Occult Horse Crest Wooden Shield
2307,1,Candletree Wooden Shield
2308,1,Heavy Candletree Wooden Shield
2309,1,Keen Candletree Wooden Shield
2310,1,Quality Candletree Wooden Shield
2311,1,Fire Candletree Wooden Shield
2312,1,Flame Art Candletree Wooden Shield
2313,1,Lightning Candletree Wooden Shield
2314,1,Sacred Candletree Wooden Shield
2315,1,Magic Candletree Wooden Shield
2316,1,Cold Candletree Wooden Shield
2317,1,Poison Candletree Wooden Shield
2318,1,Blood Candletree Wooden Shield
2319,1,Occult Candletree Wooden Shield
2320,1,Flame Crest Wooden Shield
2321,1,Heavy Flame Crest Wooden Shield
2322,1,Keen Flame Crest Wooden Shield
2323,1,Quality Flame Crest Wooden Shield
2324,1,Fire Flame Crest Wooden Shield
2325,1,Flame Art Flame Crest Wooden Shield
2326,1,Lightning Flame Crest Wooden Shield
2327,1,Sacred Flame Crest Wooden Shield
2328,1,Magic Flame Crest Wooden Shield
2329,1,Cold Flame Crest Wooden Shield
2330,1,Poison Flame Crest Wooden Shield
2331,1,Blood Flame Crest Wooden Shield
2332,1,Occult Flame Crest Wooden Shield
2333,1,Hawk Crest Wooden Shield
2334,1,Heavy Hawk Crest Wooden Shield
2335,1,Keen Hawk Crest Wooden Shield
2336,1,Quality Hawk Crest Wooden Shield
2337,1,Fire Hawk Crest Wooden Shield
2338,1,Flame Art Hawk Crest Wooden Shield
2339,1,Lightning Hawk Crest Wooden Shield
2340,1,Sacred Hawk Crest Wooden Shield
2341,1,Magic Hawk Crest Wooden Shield
2342,1,Cold Hawk Crest Wooden Shield
2343,1,Poison Hawk Crest Wooden Shield
2344,1,Blood Hawk Crest Wooden Shield
2345,1,Occult Hawk Crest Wooden Shield
2346,1,Beast Crest Heater Shield
2347,1,Heavy Beast Crest Heater Shield
2348,1,Keen Beast Crest Heater Shield
2349,1,Quality Beast Crest Heater Shield
2350,1,Fire Beast Crest Heater Shield
2351,1,Flame Art Beast Crest Heater Shield
2352,1,Lightning Beast Crest Heater Shield
2353,1,Sacred Beast Crest Heater Shield
2354,1,Magic Beast Crest Heater Shield
2355,1,Cold Beast Crest Heater Shield
2356,1,Poison Beast Crest Heater Shield
2357,1,Blood Beast Crest Heater Shield
2358,1,Occult Beast Crest Heater Shield
2359,1,Red Crest Heater Shield
2360,1,Heavy Red Crest Heater Shield
2361,1,Keen Red Crest Heater Shield
2362,1,Quality Red Crest Heater Shield
2363,1,Fire Red Crest Heater Shield
2364,1,Flame Art Red Crest Heater Shield
2365,1,Lightning Red Crest Heater Shield
2366,1,Sacred Red Crest Heater Shield
2367,1,Magic Red Crest Heater Shield
2368,1,Cold Red Crest Heater Shield
2369,1,Poison Red Crest Heater Shield
2370,1,Blood Red Crest Heater Shield
2371,1,Occult Red Crest Heater Shield
2372,1,Blue Crest Heater Shield
2373,1,Heavy Blue Crest Heater Shield
2374,1,Keen Blue Crest Heater Shield
2375,1,Quality Blue Crest Heater Shield
2376,1,Fire Blue Crest Heater Shield
2377,1,Flame Art Blue Crest Heater Shield
2378,1,Lightning Blue Crest Heater Shield
2379,1,Sacred Blue Crest Heater Shield
2380,1,Magic Blue Crest Heater Shield
2381,1,Cold Blue Crest Heater Shield
2382,1,Poison Blue Crest Heater Shield
2383,1,Blood Blue Crest Heater Shield
2384,1,Occult Blue Crest Heater Shield
2385,1,Eclipse Crest Heater Shield
2386,1,Heavy Eclipse Crest Heater Shield
2387,1,Keen Eclipse Crest Heater Shield
2388,1,Quality Eclipse Crest Heater Shield
2389,1,Fire Eclipse Crest Heater Shield
2390,1,Flame Art Eclipse Crest Heater Shield
2391,1,Lightning Eclipse Crest Heater Shield
2392,1,Sacred Eclipse Crest Heater Shield
2393,1,Magic Eclipse Crest Heater Shield
2394,1,Cold Eclipse Crest Heater Shield
2395,1,Poison Eclipse Crest Heater Shield
2396,1,Blood Eclipse Crest Heater Shield
2397,1,Occult Eclipse Crest Heater Shield
2398,1,Inverted Hawk Heater Shield
2399,1,Heavy Inverted Hawk Heater Shield
2400,1,Keen Inverted Hawk Heater Shield
2401,1,Quality Inverted Hawk Heater Shield
2402,1,Fire Inverted Hawk Heater Shield
2403,1,Flame Art Inverted Hawk Heater Shield
2404,1,Lightning Inverted Hawk Heater Shield
2405,1,Sacred Inverted Hawk Heater Shield
2406,1,Magic Inverted Hawk Heater Shield
2407,1,Cold Inverted Hawk Heater Shield
2408,1,Poison Inverted Hawk Heater Shield
2409,1,Blood Inverted Hawk Heater Shield
2410,1,Occult Inverted Hawk Heater Shield
2411,1,Heater Shield
2412,1,Heavy Heater Shield
2413,1,Keen Heater Shield
2414,1,Quality Heater Shield
2415,1,Fire Heater Shield
2416,1,Flame Art Heater Shield
2417,1,Lightning Heater Shield
2418,1,Sacred Heater Shield
2419,1,Magic Heater Shield
2420,1,Cold Heater Shield
2421,1,Poison Heater Shield
2422,1,Blood Heater Shield
2423,1,Occult Heater Shield
2424,1,Black Leather Shield
2425,1,Heavy Black Leather Shield
2426,1,Keen Black Leather Shield
2427,1,Quality Black Leather Shield
2428,1,Fire Black Leather Shield
2429,1,Flame Art Black Leather Shield
2430,1,Lightning Black Leather Shield
2431,1,Sacred Black Leather Shield
2432,1,Magic Black Leather Shield
2433,1,Cold Black Leather Shield
2434,1,Poison Black Leather Shield
2435,1,Blood Black Leather Shield
2436,1,Occult Black Leather Shield
2437,1,Dragon Towershield
2438,1,Heavy Dragon Towershield
2439,1,Keen Dragon Towershield
2440,1,Quality Dragon Towershield
2441,1,Fire Dragon Towershield
2442,1,Flame Art Dragon Towershield
2443,1,Lightning Dragon Towershield
2444,1,Sacred Dragon Towershield
2445,1,Magic Dragon Towershield
2446,1,Cold Dragon Towershield
2447,1,Poison Dragon Towershield
2448,1,Blood Dragon Towershield
2449,1,Occult Dragon Towershield
2450,1,Distinguished Greatshield
2451,1,Distinguished Heavy Greatshield
2452,1,Distinguished Keen Greatshield
2453,1,Distinguished Quality Greatshield
2454,1,Distinguished Fire Greatshield
2455,1,Distinguished Flame Art Greatshield
2456,1,Distinguished Lightning Greatshield
2457,1,Distinguished Sacred Greatshield
2458,1,Distinguished Magic Greatshield
2459,1,Distinguished Cold Greatshield
2460,1,Distinguished Poison Greatshield
2461,1,Distinguished Blood Greatshield
2462,1,Distinguished Occult Greatshield
2463,1,Crucible Hornshield
2464,1,Dragonclaw Shield
2465,1,Briar Greatshield
2466,1,Heavy Briar Greatshield
2467,1,Keen Briar Greatshield
2468,1,Quality Briar Greatshield
2469,1,Fire Briar Greatshield
2470,1,Flame Art Briar Greatshield
2471,1,Lightning Briar Greatshield
2472,1,Sacred Briar Greatshield
2473,1,Magic Briar Greatshield
2474,1,Cold Briar Greatshield
2475,1,Poison Briar Greatshield
2476,1,Blood Briar Greatshield
2477,1,Occult Briar Greatshield
2478,1,Erdtree Greatshield
2479,1,Golden Beast Crest Shield
2480,1,Heavy Golden Beast Crest Shield
2481,1,Keen Golden Beast Crest Shield
2482,1,Quality Golden Beast Crest Shield
2483,1,Fire Golden Beast Crest Shield
2484,1,Flame Art Golden Beast Crest Shield
2485,1,Lightning Golden Beast Crest Shield
2486,1,Sacred Golden Beast Crest Shield
2487,1,Magic Golden Beast Crest Shield
2488,1,Cold Golden Beast Crest Shield
2489,1,Poison Golden Beast Crest Shield
2490,1,Blood Golden Beast Crest Shield
2491,1,Occult Golden Beast Crest Shield
2492,1,Jellyfish Shield
2493,1,Fingerprint Stone Shield
2494,1,Heavy Fingerprint Stone Shield
2495,1,Keen Fingerprint Stone Shield
2496,1,Quality Fingerprint Stone Shield
2497,1,Fire Fingerprint Stone Shield
2498,1,Flame Art Fingerprint Stone Shield
2499,1,Lightning Fingerprint Stone Shield
2500,1,Sacred Fingerprint Stone Shield
2501,1,Magic Fingerprint Stone Shield
2502,1,Cold Fingerprint Stone Shield
2503,1,Poison Fingerprint Stone Shield
2504,1,Blood Fingerprint Stone Shield
2505,1,Occult Fingerprint Stone Shield
2506,1,Icon Shield
2507,1,One-Eyed Shield
2508,1,Visage Shield
2509,1,Spiked Palisade Shield
2510,1,Heavy Spiked Palisade Shield
2511,1,Keen Spiked Palisade Shield
2512,1,Quality Spiked Palisade Shield
2513,1,Fire Spiked Palisade Shield
2514,1,Flame Art Spiked Palisade Shield
2515,1,Lightning Spiked Palisade Shield
2516,1,Sacred Spiked Palisade Shield
2517,1,Magic Spiked Palisade Shield
