id,type_id,info,description,fp_cost,fp_cost_continuous,stamina_cost,slots_used,req_int,req_fai,req_arc,image_url
2931,2,Summons vengeful spirits that chase down foes,"Sorcery of the servants of Death.

Summons vengeful spirits that chase down foes.
Charging enhances potency.

Once thought lost, this ancient death hex was rediscovered by the necromancer Garris.",12,,21,1,16,14,0,https://eldenring.fanapis.com/images/sorceries/17f69062ddbl0hyl0j0sh5cueid15m.png
2932,2,"Incarnate a cold, dark moon and launch it at foes","Legendary sorcery symbolic of the Carian queen.

Uses the caster as a vessel to incarnate a cold, dark moon, then sends it floating toward foes. The dark moon dispels all sorcery that touches it, and temporarily reduces magic damage negation for those it strikes.

This moon was encountered by a young Ranni, led by the hand of her mother, Rennala. What she beheld was cold, dark, and veiled in occult mystery.",57,,32,2,68,0,0,https://eldenring.fanapis.com/images/sorceries/17f6933fcffl0hyl1h3yit07w1s9ta.png
2933,2,Incarnate a full moon and launch it at foes,"Sorcery symbolic of the Carian queen.

Uses the caster as a vessel to incarnate a full moon, then sends it floating toward foes. The full moon dispels all sorcery that touches it, and temporarily reduces magic damage negation for those it strikes.

Queen Rennala encountered this enchanting moon when she was young, and later, it would bewitch the academy.",47,,32,2,70,0,0,https://eldenring.fanapis.com/images/sorceries/17f696ded8bl0hyl1chm38nbkimwj9.png
2934,2,Thrust staff into ground to emit a massive shockwave,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Imbues the ferrule of the caster's staff with magic, then thrusts it into the ground to create a massive magical shockwave.

Hold to continue moving without striking the ground, and then push the end of the staff into enemies.

An enhanced version of the glintstone miners' Stonedigger sorcery.",22,5,35,1,21,0,0,https://eldenring.fanapis.com/images/sorceries/17f6960508el0hyl1nhkrxurxy1oqd.png
2935,2,Summons rocks from the earth and sends it flying,"One of the glintstone sorceries that manipulates gravitational forces.

Pulls a clump of rocks from the earth and sends them flying.
This sorcery can be cast while in motion.

A gravitational technique studied by the young Radahn. His master was an Alabaster Lord with skin of stone.",18,,29,1,18,0,0,https://eldenring.fanapis.com/images/sorceries/17f697513fdl0hyl1yp7y0bcj3si6i.png
2936,2,Fires lump of magma that explodes after delay,"One of the sorceries developed from the magma of Mt. Gelmir.

Fires a lump of condensed magma that explodes a short delay after hitting the target.
Charging enhances potency and further delays the explosion.

After discovering the ancient hexes of Gelmir, Rykard, son of Queen Rennala, brought them back into practical use as new forms of sorcery.",28,,27,1,21,12,0,https://eldenring.fanapis.com/images/sorceries/17f695b8eb1l0hyl1wwn8bq4hod2yh.png
2937,2,Releases searing spirits that repeatedly explode after delay,"The terrible power of Rykard, Lord of Blasphemy.

Summons searing spirits that leave a trail of delayed explosions in their wake.

These spirits manifest from the rancor of heroes who met a violent end. The lord granted them an audience, whereupon they were welcomed by the maw of the great serpent—and within the serpent's bowels, they became the lord's kin.",23,,36,2,40,18,0,https://eldenring.fanapis.com/images/sorceries/17f6956b602l0hyl1xzxdrjbidynzq.png
2938,2,Enchants right-hand armament with magic damage,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Enchants armament held in the right hand with magic-affinity attacks.
This sorcery can be cast while in motion.

Taught to the Knights of the Cuckoo by the academy as payment for their contract.",25,,10,1,12,0,0,https://eldenring.fanapis.com/images/sorceries/17f694eec4fl0hyl27r5xh06ckw1so.png
2939,2,Enhances left-hand shield damage negation,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Enchants shield held in the left hand with additional damage negation.
This sorcery can be cast while in motion.

Taught to the Knights of the Cuckoo by the academy as payment for their contract.",30,,10,1,12,0,0,https://eldenring.fanapis.com/images/sorceries/17f69379d7el0hyl27xfguetq35bni.png
2940,2,Fires twin spiraling projectiles,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Fires twin projectiles that form a spiral as they travel. This sorcery can be cast repeatedly and while in motion.
Charging enhances potency.

A sorcery of the Karolos Conspectus, the most venerable of the academy. This was the product of a failed attempt to create a new comet.",14,,28,1,27,0,0,https://eldenring.fanapis.com/images/sorceries/17f69233f99l0hyl32ixqa8cf501y.png
2941,2,Thrust staff into ground to emit a shockwave,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Imbues the ferrule of the caster's staff with magic, then thrusts it into the ground to create a magical shockwave.
Allows one follow-up attack.

A Stonedigger sorcery used by the glintstone miners of the crystal tunnel. At the academy, use of this sorcery was a stigma that marked out failed scholars.",10,,22,1,15,0,0,https://eldenring.fanapis.com/images/sorceries/17f69240fcdl0hyl38ber0x0u7bv3d.png
2942,2,Creates crystal mass that shatters in forward burst,"Sorcery of the mysterious Crystalians.

Creates a mass of crystal, then shatters it in a forward burst.
Charging enhances potency.

The Crystalians are inorganic beings, yet they live. They cleave close to the ideals of the primeval current, and as such, they are revered guests of the sorcerers.",21,,30,1,38,0,0,https://eldenring.fanapis.com/images/sorceries/17f696ec037l0hyl3ngvf00twpbcg.png
2943,2,Fires six shooting stars that pursue foes,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Fires six magic shooting stars that pursue the target.
This sorcery can be cast while in motion. Charging enhances potency.

The most difficult to master of the Olivinus Conspectus sorceries.",23,,26,1,24,0,0,https://eldenring.fanapis.com/images/sorceries/17f693402e5l0hyl3gzhtqb01yjf3k.png
2944,2,Creates star light to illuminate surroundings,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Creates a small, floating star light that illuminates surroundings.
This sorcery can be cast while in motion.

Granted to sorcerers who depart from the academy to embark on journeys. Even during the blackest nights, sojourns underground, or imprisonment in gaol, the stars are never far from a sorcerer's side.",9,,5,1,15,0,0,https://eldenring.fanapis.com/images/sorceries/17f6902b989l0hyl3f6iorcnaeypi.png
2945,2,Fires twelve dark shooting stars that pursue foes,"Legendary sorcery devised by Lusat, primeval sorcerer.

Fires twelve dark shooting stars that pursue the target.
This sorcery can be cast while in motion. Charging increases potency.

When Lusat glimpsed into the primeval current, he beheld the final moments of a great star cluster, and upon seeing it, he too was broken.",32,,29,1,43,0,0,https://eldenring.fanapis.com/images/sorceries/17f6974051al0hyl3kcvhpy2j6smf.png
2946,2,Swiftly fires magic projectiles from glintstone,"One of the glintstone sorceries of the Academy of Raya Lucaria.

The glintstone serves as a conduit, launching swift magical projectiles at foes.
This sorcery can be used without delay after performing another action.

Those unworthy of the stone crown typically end their brief journey into sorcery here.",5,,9,1,12,0,0,https://eldenring.fanapis.com/images/sorceries/17f69183747l0hyl3o1tnkgev3q3qs.png
2947,2,Raises the magic strength of those within the sigil,"One of the glintstone sorceries of the Academy of Raya Lucaria.

Draws an academy sigil upon the ground, raising the magic strength of those within.

Once, the sigil would be cast from the highest belfry of the academy, covering the entire institution's grounds. This spell allows such vivid experience of spell-casting success, it turns many a fledgling into a true sorcerer in a flash of newfound understanding.",20,,12,1,20,0,0,https://eldenring.fanapis.com/images/sorceries/17f694f65f4l0hyl3qlnj0oepap3pg.png
2948,2,Erect a magic forcefield to deflect spells,"The lifelong pursuit of Thops the Bluntstone.

Creates a magic forcefield that deflects sorceries and incantations.
Hold to continuously create barriers.

Future generations will learn. They will know the foolishness of the sneering sorcerers who ridiculed this theory, little realizing that it was in fact a discovery worthy of a new conspectus of the academy.",7,7,10,1,18,0,0,https://eldenring.fanapis.com/images/sorceries/17f69332a7cl0hyl4q0ahq1rhl510s.png
2949,2,Summons Those Who Live in Death,"Sorcery of the servants of Death.

Summons a group of Those Lost in Death.
Three skeletons will appear some distance from the caster and attack foes before disappearing.

The dead have long been left to wander; what they need is leadership. ",17,,27,1,28,20,0,https://eldenring.fanapis.com/images/sorceries/17f692e03b8l0hyl4rlgts2b9n06wj.png
2950,2,Makes right-hand armament completely invisible,"One of the night sorceries of Sellia, Town of Sorcery.

Enchants armament held in right hand, making it completely invisible.
This sorcery can be cast while in motion.

Used by Sellian assassins to present themselves as unarmed sorcerers.",13,,10,1,12,0,0,https://eldenring.fanapis.com/images/sorceries/17f69321284l0hyl4lnndsfcv2un9k.png
2951,2,Makes the caster semi-invisible,"One of the night sorceries of Sellia, Town of Sorcery.

Makes the caster semi-invisible.
While on horseback, effect extends to cover the mount.
This sorcery can be cast while in motion.

The Sellian assassins considered every option that aided their dirty work.",20,,10,1,16,0,0,https://eldenring.fanapis.com/images/sorceries/17f698ec32bl0hyl4ouriysbeaoqvp.png
2952,2,Thrust staff into ground to create freezing tornado,"Ice sorcery of the Town of Zamor.

Strike the ground with the staff to create a freezing tornado.
Charging enhances potency.

Cloaked in icy tempests, the knights of Zamor have challenged the Fire Giants since ancient times.",17,,27,1,36,0,0,https://eldenring.fanapis.com/images/sorceries/17f693b4e3cl0hyl4rjaph3b2vbtk5.png
